x y z ERate TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
1775.01 1475 892.559 0 0 0 0 100000 5 10000 1.09515 264462 100000 ZonesAtSurface
1825.02 1475 917.525 0 0 0 0 1.2731e+06 27.4287 113926 2.14558 2.00373e+06 1.2731e+06 ZonesAtSurface
1875.02 1475 942.513 0 0 0 0 670172 40.8434 62688 2.17282 1.48487e+06 670172 ZonesAtSurface
1925 1475 967.529 0 0 0 0 745121 36.4986 79373.5 3.94498 839624 745121 ZonesAtSurface
1974.98 1475 992.573 0 0 0 0 1.4326e+06 35.8598 74702.2 7.59705 769211 1.4326e+06 ZonesAtSurface
2025.03 1475 955.136 0 0 0 0 1.39275e+06 20.5434 114029 3.12017 1.28853e+06 1.39275e+06 ZonesAtSurface
2075.15 1475 855.211 0 0 0 0 929021 23.1115 124510 1.9039 1.46376e+06 929021 ZonesAtSurface
2125.3 1475 755.293 0 0 0 0 1.22765e+06 16.0398 104889 1.53997 2.08797e+06 1.22765e+06 ZonesAtSurface
2175.45 1475 655.366 0 0 0 0 1.21068e+06 31.4977 59672.7 3.02244 1.47549e+06 1.21068e+06 ZonesAtSurface
2225.58 1475 555.422 0 0 0 0 1.19051e+06 20.5117 88578.5 4.73173 730621 1.19051e+06 ZonesAtSurface
2275.69 1474.99 455.465 0 0 0 0 1.17437e+06 44.5555 75658.6 6.9562 828967 1.17437e+06 ZonesAtSurface
2325.77 1474.99 355.504 0 0 0 0 1.22476e+06 22.8912 76801.2 1.87005 1.96276e+06 1.22476e+06 ZonesAtSurface
2375.79 1474.99 255.54 0 0 0 0 979187 17.3028 108738 1.13387 2.42917e+06 979187 ZonesAtSurface
2425.67 1475 155.611 0 0 0 0 100000 5 10000 1.14608 204512 100000 ZonesAtSurface
2475.37 1475 55.6721 0 0 0 0 718719 40.3374 54056 1.68097 4.40383e+06 718719 ZonesAtSurface
2525.04 1475 25.785 0 0 0 0 1.24096e+06 25.7448 135388 1.29813 5.04948e+06 1.24096e+06 ZonesAtSurface
2574.78 1475 65.8502 0 0 0 0 100000 5 10000 1.67755 224732 100000 ZonesAtSurface
2624.58 1475.01 105.762 0 0 0 0 1.05883e+06 22.0104 133355 1.43174 2.50291e+06 1.05883e+06 ZonesAtSurface
2674.5 1475.01 145.711 0 0 0 0 928903 42.619 142267 2.02048 2.41582e+06 928903 ZonesAtSurface
2724.46 1475 185.688 0 0 0 0 1.1165e+06 18.3563 103771 1.10561 2.94874e+06 1.1165e+06 ZonesAtSurface
2774.44 1475 225.665 0 0 0 0 728276 34.7085 64736 1.67451 2.18404e+06 728276 ZonesAtSurface
2824.42 1474.99 265.65 0 0 0 0 555294 19.3794 60251.5 1.33288 1.43785e+06 555294 ZonesAtSurface
2874.41 1474.99 305.636 0 0 0 0 1.46365e+06 40.8078 126399 4.46721 1.84068e+06 1.46365e+06 ZonesAtSurface
2924.42 1475 345.607 0 0 0 0 100000 5 10000 1.18945 224015 100000 ZonesAtSurface
2974.44 1475 385.566 0 0 0 0 1.26875e+06 42.765 75903.9 3.31063 1.96538e+06 1.26875e+06 ZonesAtSurface
3024.46 1475 425.532 0 0 0 0 1.46701e+06 27.7968 52583.3 2.54211 2.04086e+06 1.46701e+06 ZonesAtSurface
3074.47 1474.99 465.5 0 0 0 0 995047 41.2128 131006 2.46804 2.18075e+06 995047 ZonesAtSurface
3124.49 1474.99 505.471 0 0 0 0 750415 38.7129 110976 2.02004 2.22061e+06 750415 ZonesAtSurface
3174.5 1474.99 545.444 0 0 0 0 576672 33.0365 79565.7 1.3904 2.18086e+06 576672 ZonesAtSurface
3224.53 1474.99 585.411 0 0 0 0 100000 5 10000 1.13477 294029 100000 ZonesAtSurface
3274.56 1475 625.373 0 0 0 0 1.14845e+06 20.6372 145537 1.72889 1.92827e+06 1.14845e+06 ZonesAtSurface
3324.61 1475 665.332 0 0 0 0 1.35355e+06 32.039 104157 2.50123 2.17168e+06 1.35355e+06 ZonesAtSurface
3374.67 1474.99 705.289 0 0 0 0 978087 37.8305 142580 2.4239 1.9836e+06 978087 ZonesAtSurface
3424.73 1474.99 745.244 0 0 0 0 1.47511e+06 15.169 123191 1.90685 2.09176e+06 1.47511e+06 ZonesAtSurface
3474.79 1474.99 785.195 0 0 0 0 1.29292e+06 25.4994 74730.8 1.92475 2.2917e+06 1.29292e+06 ZonesAtSurface
3524.86 1474.99 825.142 0 0 0 0 545185 23.4503 86761.3 1.01225 2.0806e+06 545185 ZonesAtSurface
3574.92 1474.99 865.085 0 0 0 0 1.31455e+06 37.1085 100617 2.29738 2.44419e+06 1.31455e+06 ZonesAtSurface
3624.97 1474.99 905.033 0 0 0 0 1.15593e+06 18.1355 88630.1 1.59428 2.10801e+06 1.15593e+06 ZonesAtSurface
3674.99 1475 944.993 0 0 0 0 1.03159e+06 44.9014 149964 3.84969 1.5365e+06 1.03159e+06 ZonesAtSurface
3725 1475 984.974 0 0 0 0 1.07527e+06 22.7592 115989 4.69243 759162 1.07527e+06 ZonesAtSurface
3775 1475 984.973 0 0 0 0 813016 37.9146 92510.7 9.9753 433502 813016 ZonesAtSurface
3825.01 1475 944.99 0 0 0 0 1.23121e+06 29.4203 108498 4.83311 930727 1.23121e+06 ZonesAtSurface
3875.04 1475 905.024 0 0 0 0 661481 35.6186 68977.2 3.28316 915471 661481 ZonesAtSurface
3925.09 1475 865.069 0 0 0 0 764323 16.4162 137604 2.32407 907214 764323 ZonesAtSurface
3975.16 1475 825.117 0 0 0 0 919680 25.1069 77839.7 3.96942 812517 919680 ZonesAtSurface
4025.23 1475 785.164 0 0 0 0 621199 23.0591 143942 2.82456 785512 621199 ZonesAtSurface
4075.31 1475 745.207 0 0 0 0 737657 19.8739 51312.6 2.62071 969309 737657 ZonesAtSurface
4125.38 1475 705.248 0 0 0 0 684010 23.5062 59004 2.19357 1.24725e+06 684010 ZonesAtSurface
4175.45 1475 665.287 0 0 0 0 1.29284e+06 25.5642 123588 3.86805 1.26723e+06 1.29284e+06 ZonesAtSurface
4225.5 1475 625.325 0 0 0 0 983468 24.8914 128440 2.89032 1.31408e+06 983468 ZonesAtSurface
4275.55 1475 585.363 0 0 0 0 587960 37.6698 85923.3 2.59219 1.47294e+06 587960 ZonesAtSurface
4325.59 1475 545.399 0 0 0 0 552860 36.9552 104611 1.80471 1.83965e+06 552860 ZonesAtSurface
4375.62 1475 505.433 0 0 0 0 1.27769e+06 36.4837 63268.1 3.28769 2.00959e+06 1.27769e+06 ZonesAtSurface
4425.63 1475 465.467 0 0 0 0 841812 19.1653 65043.4 1.1764 2.38442e+06 841812 ZonesAtSurface
4475.64 1475 425.499 0 0 0 0 1.36221e+06 15.802 50345.6 1.73413 2.2671e+06 1.36221e+06 ZonesAtSurface
4525.65 1475 385.529 0 0 0 0 834118 44.9887 107293 2.36251 2.41675e+06 834118 ZonesAtSurface
4575.65 1475 345.558 0 0 0 0 1.04429e+06 32.4982 61260.5 1.83651 2.50601e+06 1.04429e+06 ZonesAtSurface
4625.66 1475 305.586 0 0 0 0 559887 37.4648 108814 1.33069 2.56349e+06 559887 ZonesAtSurface
4675.65 1475 265.617 0 0 0 0 980232 17.6683 53266.7 1.0214 2.85397e+06 980232 ZonesAtSurface
4725.64 1475 225.643 0 0 0 0 1.49099e+06 17.6557 62031.4 1.24977 3.53622e+06 1.49099e+06 ZonesAtSurface
4775.61 1475 185.66 0 0 0 0 1.39407e+06 37.9752 122078 1.30422 5.29564e+06 1.39407e+06 ZonesAtSurface
4825.55 1475 145.679 0 0 0 0 1.34439e+06 32.7728 102758 1.16241 5.06062e+06 1.34439e+06 ZonesAtSurface
4875.43 1475 105.717 0 0 0 0 941765 37.0602 93806.2 1.33196 4.64336e+06 941765 ZonesAtSurface
4925.25 1475 65.7259 0 0 0 0 1.24797e+06 23.8066 76550.9 1.23718 6.03241e+06 1.24797e+06 ZonesAtSurface
74.8282 1525 44.3177 0 0 0 0 100000 5 10000 1.0987 937287 100000 ZonesAtSurface
124.646 1525 69.3718 0 0 0 0 100000 5 10000 1.04293 428101 100000 ZonesAtSurface
174.513 1525 94.2887 0 0 0 0 100000 5 10000 1.00176 354185 100000 ZonesAtSurface
224.445 1525.01 119.219 0 0 0 0 100000 5 10000 0.993778 358584 100000 ZonesAtSurface
274.402 1525 144.189 0 0 0 0 100000 5 10000 1.17275 409907 100000 ZonesAtSurface
324.364 1525 169.178 0 0 0 0 100000 5 10000 1.46022 262363 100000 ZonesAtSurface
374.328 1525 194.157 0 0 0 0 100000 5 10000 1.98318 187282 100000 ZonesAtSurface
424.299 1525 219.139 0 0 0 0 100000 5 10000 1.32964 252653 100000 ZonesAtSurface
474.283 1525 244.122 0 0 0 0 100000 5 10000 1.08207 330425 100000 ZonesAtSurface
524.278 1525 269.089 0 0 0 0 100000 5 10000 1.03178 285560 100000 ZonesAtSurface
574.279 1525 294.065 0 0 0 0 100000 5 10000 1.01494 369782 100000 ZonesAtSurface
624.28 1525 319.048 0 0 0 0 100000 5 10000 1.03152 385972 100000 ZonesAtSurface
674.282 1525 344.031 0 0 0 0 100000 5 10000 1.00511 360296 100000 ZonesAtSurface
724.284 1525 369.016 0 0 0 0 100000 5 10000 1.04195 326379 100000 ZonesAtSurface
774.288 1525 394.001 0 0 0 0 100000 5 10000 1.03912 309907 100000 ZonesAtSurface
824.292 1525 418.986 0 0 0 0 100000 5 10000 1.03961 280231 100000 ZonesAtSurface
874.299 1525 443.969 0 0 0 0 100000 5 10000 1.06529 324274 100000 ZonesAtSurface
924.313 1525 468.948 0 0 0 0 100000 5 10000 0.984169 269886 100000 ZonesAtSurface
974.334 1525 493.928 0 0 0 0 100000 5 10000 1.01692 289538 100000 ZonesAtSurface
1024.36 1525 518.911 0 0 0 0 100000 5 10000 0.998378 293464 100000 ZonesAtSurface
1074.39 1525 543.894 0 0 0 0 100000 5 10000 1.01996 265782 100000 ZonesAtSurface
1124.43 1525 568.879 0 0 0 0 100000 5 10000 1.06644 227925 100000 ZonesAtSurface
1174.46 1525 593.863 0 0 0 0 100000 5 10000 1.05739 210463 100000 ZonesAtSurface
1224.5 1525 618.847 0 0 0 0 100000 5 10000 0 208817 100000 ZonesAtSurface
1274.54 1525 643.828 0 0 0 0 100000 5 10000 1.05422 208579 100000 ZonesAtSurface
1324.59 1525 668.799 0 0 0 0 100000 5 10000 0.975907 222771 100000 ZonesAtSurface
1374.64 1525 693.77 0 0 0 0 100000 5 10000 1.01125 244548 100000 ZonesAtSurface
1424.7 1525 718.75 0 0 0 0 100000 5 10000 1.02257 232934 100000 ZonesAtSurface
1474.75 1525 743.729 0 0 0 0 100000 5 10000 1.02295 279480 100000 ZonesAtSurface
1524.8 1525 768.708 0 0 0 0 100000 5 10000 1.11926 266578 100000 ZonesAtSurface
1574.85 1524.99 793.686 0 0 0 0 100000 5 10000 1.15493 227973 100000 ZonesAtSurface
1624.89 1524.99 818.663 0 0 0 0 100000 5 10000 1.16798 205452 100000 ZonesAtSurface
1674.93 1524.99 843.634 0 0 0 0 100000 5 10000 1.0332 241746 100000 ZonesAtSurface
1724.97 1524.99 868.6 0 0 0 0 100000 5 10000 1.08478 274657 100000 ZonesAtSurface
1775 1525 893.556 0 0 0 0 100000 5 10000 1.0871 241847 100000 ZonesAtSurface
1825.02 1525 918.52 0 0 0 0 100000 5 10000 1.11718 248683 100000 ZonesAtSurface
1875.02 1525 943.51 0 0 0 0 100000 5 10000 1.06581 290004 100000 ZonesAtSurface
1925 1525 968.527 0 0 0 0 100000 5 10000 1.23492 243605 100000 ZonesAtSurface
1974.98 1525 993.572 0 0 0 0 100000 5 10000 1.13314 206235 100000 ZonesAtSurface
2025.03 1525 956.137 0 0 0 0 1.0868e+06 16.062 125822 1.98471 1.47481e+06 1.0868e+06 ZonesAtSurface
2075.15 1525 856.213 0 0 0 0 896786 29.4161 125911 2.18054 1.41362e+06 896786 ZonesAtSurface
2125.3 1525 756.293 0 0 0 0 1.31133e+06 17.2743 96231.8 1.90166 1.85887e+06 1.31133e+06 ZonesAtSurface
2175.45 1525 656.367 0 0 0 0 100000 5 10000 1.01533 216793 100000 ZonesAtSurface
2225.59 1525 556.423 0 0 0 0 1.33769e+06 38.0999 87397.9 6.93245 822072 1.33769e+06 ZonesAtSurface
2275.68 1525 456.465 0 0 0 0 507711 38.3913 113683 1.91206 1.11019e+06 507711 ZonesAtSurface
2325.75 1525 356.505 0 0 0 0 944866 23.4371 64072.5 1.2924 2.21785e+06 944866 ZonesAtSurface
2375.76 1524.99 256.544 0 0 0 0 1.13906e+06 30.8753 75087.1 1.149 3.75413e+06 1.13906e+06 ZonesAtSurface
2425.67 1524.98 156.626 0 0 0 0 673323 35.85 60141.5 1.07954 2.38534e+06 673323 ZonesAtSurface
2475.38 1524.97 56.6986 0 0 0 0 100000 5 10000 1.12255 501645 100000 ZonesAtSurface
2525.02 1524.97 26.8109 0 0 0 0 100000 5 10000 1.14164 669234 100000 ZonesAtSurface
2574.77 1524.99 66.8273 0 0 0 0 814374 37.6783 107294 1.27456 2.95628e+06 814374 ZonesAtSurface
2624.62 1525.01 106.721 0 0 0 0 1.30363e+06 23.2986 134276 1.3634 3.06985e+06 1.30363e+06 ZonesAtSurface
2674.54 1525.01 146.695 0 0 0 0 860745 44.9444 51002.5 1.65641 3.27491e+06 860745 ZonesAtSurface
2724.49 1525 186.678 0 0 0 0 633883 30.1732 115616 1.43373 1.93738e+06 633883 ZonesAtSurface
2774.46 1525 226.662 0 0 0 0 1.44484e+06 35.486 86311.4 1.80866 3.50636e+06 1.44484e+06 ZonesAtSurface
2824.43 1524.99 266.651 0 0 0 0 849156 24.8803 63605.7 1.28741 2.39086e+06 849156 ZonesAtSurface
2874.43 1524.99 306.635 0 0 0 0 100000 5 10000 1.72118 151821 100000 ZonesAtSurface
2924.44 1525 346.603 0 0 0 0 999458 25.2737 79836.6 1.17928 2.75417e+06 999458 ZonesAtSurface
2974.46 1525 386.565 0 0 0 0 608921 24.4989 55392.4 1.13605 1.9242e+06 608921 ZonesAtSurface
3024.47 1524.99 426.534 0 0 0 0 593822 22.5901 121395 1.10989 1.91197e+06 593822 ZonesAtSurface
3074.49 1524.99 466.505 0 0 0 0 1.07054e+06 43.4167 51157.5 2.74457 2.17491e+06 1.07054e+06 ZonesAtSurface
3124.5 1524.99 506.478 0 0 0 0 1.34506e+06 21.3152 106703 1.93193 2.22836e+06 1.34506e+06 ZonesAtSurface
3174.51 1524.99 546.452 0 0 0 0 827510 16.9195 143710 1.40387 1.85739e+06 827510 ZonesAtSurface
3224.54 1524.99 586.417 0 0 0 0 100000 5 10000 1.38788 188746 100000 ZonesAtSurface
3274.58 1525 626.376 0 0 0 0 1.10846e+06 17.1978 73081.2 1.48882 2.16741e+06 1.10846e+06 ZonesAtSurface
3324.62 1524.99 666.337 0 0 0 0 559844 28.2265 131185 1.03066 2.18393e+06 559844 ZonesAtSurface
3374.68 1524.99 706.294 0 0 0 0 1.3525e+06 18.2352 51952 1.90782 2.14147e+06 1.3525e+06 ZonesAtSurface
3424.73 1524.99 746.249 0 0 0 0 831751 44.9907 68820.7 2.3787 2.27e+06 831751 ZonesAtSurface
3474.8 1524.99 786.199 0 0 0 0 774627 20.8711 110159 1.019 2.37344e+06 774627 ZonesAtSurface
3524.86 1524.99 826.146 0 0 0 0 1.04621e+06 36.6139 124883 1.75489 2.56343e+06 1.04621e+06 ZonesAtSurface
3574.92 1524.99 866.09 0 0 0 0 1.11732e+06 26.6402 101593 1.59958 2.45979e+06 1.11732e+06 ZonesAtSurface
3624.97 1524.99 906.037 0 0 0 0 774860 32.2834 77925.7 1.4211 2.26966e+06 774860 ZonesAtSurface
3674.99 1525 945.996 0 0 0 0 728695 35.4444 128713 1.8741 1.76082e+06 728695 ZonesAtSurface
3725 1525 985.975 0 0 0 0 1.09828e+06 19.1157 87416.9 3.99969 841247 1.09828e+06 ZonesAtSurface
3775 1525 985.974 0 0 0 0 1.01296e+06 30.3465 75161.2 9.74444 435183 1.01296e+06 ZonesAtSurface
3825.01 1525 945.99 0 0 0 0 1.03594e+06 40.4925 125769 5.28016 966239 1.03594e+06 ZonesAtSurface
3875.04 1525 906.025 0 0 0 0 956110 40.1373 88863.1 4.89696 961079 956110 ZonesAtSurface
3925.09 1525 866.07 0 0 0 0 1.09937e+06 24.5733 130701 3.92197 910504 1.09937e+06 ZonesAtSurface
3975.16 1525 826.118 0 0 0 0 560241 41.9772 141584 3.95743 824686 560241 ZonesAtSurface
4025.23 1525 786.165 0 0 0 0 1.38341e+06 18.2107 128473 4.9372 828237 1.38341e+06 ZonesAtSurface
4075.31 1525 746.209 0 0 0 0 531785 43.7373 84779.9 4.19671 1.03968e+06 531785 ZonesAtSurface
4125.38 1525 706.251 0 0 0 0 1.47927e+06 39.8176 84126.2 6.13051 1.31198e+06 1.47927e+06 ZonesAtSurface
4175.44 1525 666.29 0 0 0 0 522119 19.5137 88210.4 1.65215 1.26223e+06 522119 ZonesAtSurface
4225.5 1525 626.328 0 0 0 0 1.08482e+06 24.9851 127440 3.09368 1.33412e+06 1.08482e+06 ZonesAtSurface
4275.55 1525 586.365 0 0 0 0 1.17352e+06 38.7267 148026 4.29299 1.49382e+06 1.17352e+06 ZonesAtSurface
4325.58 1525 546.401 0 0 0 0 628718 37.3708 78995.4 2.01996 1.87924e+06 628718 ZonesAtSurface
4375.61 1525 506.436 0 0 0 0 537178 23.4583 135134 1.13357 2.02137e+06 537178 ZonesAtSurface
4425.63 1525 466.469 0 0 0 0 689492 29.6574 82534.2 1.29801 2.40323e+06 689492 ZonesAtSurface
4475.64 1525 426.5 0 0 0 0 1.47147e+06 23.8626 83355 2.24049 2.24598e+06 1.47147e+06 ZonesAtSurface
4525.64 1525 386.53 0 0 0 0 1.13656e+06 20.0786 146879 1.35784 2.57313e+06 1.13656e+06 ZonesAtSurface
4575.65 1525 346.56 0 0 0 0 1.25776e+06 21.242 74742.5 1.66113 2.45069e+06 1.25776e+06 ZonesAtSurface
4625.65 1525 306.587 0 0 0 0 1.10128e+06 30.8065 51820.3 1.97548 2.4406e+06 1.10128e+06 ZonesAtSurface
4675.65 1525 266.619 0 0 0 0 516534 32.7359 64257.3 1.06661 2.27055e+06 516534 ZonesAtSurface
4725.64 1525 226.646 0 0 0 0 1.35043e+06 41.3016 71233.3 2.081 3.69481e+06 1.35043e+06 ZonesAtSurface
4775.6 1525 186.661 0 0 0 0 649746 17.1675 78133.2 1.10025 1.92226e+06 649746 ZonesAtSurface
4825.54 1525 146.673 0 0 0 0 1.05822e+06 38.0079 61764.3 1.21653 4.6594e+06 1.05822e+06 ZonesAtSurface
4875.43 1525 106.707 0 0 0 0 701414 42.0815 143837 1.43625 3.98592e+06 701414 ZonesAtSurface
4925.25 1525 66.7208 0 0 0 0 1.0488e+06 15.9483 136256 1.23764 4.19726e+06 1.0488e+06 ZonesAtSurface
74.8323 1575 45.319 0 0 0 0 672040 42.8479 104287 1.26146 6.84131e+06 672040 ZonesAtSurface
124.663 1575 70.3799 0 0 0 0 659111 21.9657 85201.9 1.04964 2.90233e+06 659111 ZonesAtSurface
174.533 1574.99 95.3141 0 0 0 0 1.42204e+06 28.003 143736 1.03308 4.61327e+06 1.42204e+06 ZonesAtSurface
224.464 1574.99 120.257 0 0 0 0 1.29401e+06 22.7789 122183 1.04597 3.68938e+06 1.29401e+06 ZonesAtSurface
274.416 1574.98 145.23 0 0 0 0 528171 35.7832 136942 1.12327 1.83309e+06 528171 ZonesAtSurface
324.357 1574.98 170.226 0 0 0 0 734576 17.2227 118935 1.17305 1.82281e+06 734576 ZonesAtSurface
374.292 1574.99 195.184 0 0 0 0 100000 5 10000 1.35257 202618 100000 ZonesAtSurface
424.259 1575 220.134 0 0 0 0 982386 25.0314 128506 2.19123 1.68027e+06 982386 ZonesAtSurface
474.261 1575 245.116 0 0 0 0 1.20602e+06 35.3925 84795.5 1.95867 2.47077e+06 1.20602e+06 ZonesAtSurface
524.266 1575 270.088 0 0 0 0 763086 34.5384 70865.1 1.66615 1.79348e+06 763086 ZonesAtSurface
574.269 1575 295.066 0 0 0 0 1.3229e+06 30.0117 73356.4 2.7749 1.751e+06 1.3229e+06 ZonesAtSurface
624.271 1575 320.048 0 0 0 0 1.25152e+06 36.4323 113121 3.20356 1.69192e+06 1.25152e+06 ZonesAtSurface
674.273 1575 345.031 0 0 0 0 1.44856e+06 25.7299 61640.4 3.42198 1.4479e+06 1.44856e+06 ZonesAtSurface
724.275 1575 370.016 0 0 0 0 1.25574e+06 15.8639 146893 2.95346 1.18545e+06 1.25574e+06 ZonesAtSurface
774.278 1575 395.001 0 0 0 0 1.13523e+06 22.278 81326.5 3.36743 1.10312e+06 1.13523e+06 ZonesAtSurface
824.282 1575 419.985 0 0 0 0 100000 5 10000 1.08237 273267 100000 ZonesAtSurface
874.291 1575 444.966 0 0 0 0 1.0816e+06 35.5516 101359 4.81041 960834 1.0816e+06 ZonesAtSurface
924.306 1575 469.945 0 0 0 0 1.33862e+06 25.9305 65231.7 3.25148 1.31298e+06 1.33862e+06 ZonesAtSurface
974.326 1575 494.924 0 0 0 0 1.33226e+06 31.4976 111486 4.2857 1.17334e+06 1.33226e+06 ZonesAtSurface
1024.35 1575 519.906 0 0 0 0 1.32012e+06 23.239 63483.4 3.10373 1.3512e+06 1.32012e+06 ZonesAtSurface
1074.38 1575 544.889 0 0 0 0 1.33871e+06 35.2351 60743.6 4.23107 1.26858e+06 1.33871e+06 ZonesAtSurface
1124.42 1575 569.87 0 0 0 0 700683 23.3552 70886.8 1.54352 1.40117e+06 700683 ZonesAtSurface
1174.45 1575 594.853 0 0 0 0 882661 29.2069 124780 2.09415 1.37346e+06 882661 ZonesAtSurface
1224.49 1575 619.835 0 0 0 0 1.14957e+06 32.245 55134.9 2.66082 1.57461e+06 1.14957e+06 ZonesAtSurface
1274.53 1575 644.817 0 0 0 0 100000 5 10000 1.21453 179805 100000 ZonesAtSurface
1324.58 1575 669.791 0 0 0 0 941539 32.5738 80085.2 3.18386 1.04389e+06 941539 ZonesAtSurface
1374.64 1574.99 694.763 0 0 0 0 1.26664e+06 30.2123 146437 7.09106 594706 1.26664e+06 ZonesAtSurface
1424.69 1574.99 719.743 0 0 0 0 816809 18.6894 73736.3 1.60007 1.38364e+06 816809 ZonesAtSurface
1474.75 1574.99 744.725 0 0 0 0 1.06518e+06 22.016 120257 2.21161 1.3793e+06 1.06518e+06 ZonesAtSurface
1524.79 1574.99 769.705 0 0 0 0 997114 44.5691 95728.5 3.4616 1.30852e+06 997114 ZonesAtSurface
1574.84 1574.99 794.685 0 0 0 0 980595 20.4621 116707 2.46977 1.11417e+06 980595 ZonesAtSurface
1624.88 1574.99 819.663 0 0 0 0 617926 15.5304 131087 1.4778 1.07064e+06 617926 ZonesAtSurface
1674.92 1575 844.633 0 0 0 0 100000 5 10000 1.07749 203510 100000 ZonesAtSurface
1724.96 1574.99 869.594 0 0 0 0 934804 18.3357 118769 1.97161 1.32497e+06 934804 ZonesAtSurface
1775 1574.99 894.551 0 0 0 0 768402 43.3865 86249.2 2.09365 1.7825e+06 768402 ZonesAtSurface
1825.02 1575 919.517 0 0 0 0 579654 40.816 79264 1.83627 1.56946e+06 579654 ZonesAtSurface
1875.02 1575 944.506 0 0 0 0 1.13641e+06 15.9882 98239.5 2.25087 1.39988e+06 1.13641e+06 ZonesAtSurface
1925 1575 969.525 0 0 0 0 1.29195e+06 40.6524 110239 7.422 841938 1.29195e+06 ZonesAtSurface
1974.98 1575 994.57 0 0 0 0 1.31062e+06 33.7072 146631 4.34571 1.14743e+06 1.31062e+06 ZonesAtSurface
2025.03 1575 957.138 0 0 0 0 100000 5 10000 1.24276 189645 100000 ZonesAtSurface
2075.15 1575 857.216 0 0 0 0 1.18595e+06 30.6835 104944 2.83548 1.47997e+06 1.18595e+06 ZonesAtSurface
2125.3 1575 757.295 0 0 0 0 831039 18.2533 95430.3 1.46292 1.55265e+06 831039 ZonesAtSurface
2175.46 1575 657.368 0 0 0 0 871413 42.0781 103083 2.91668 1.32072e+06 871413 ZonesAtSurface
2225.59 1575 557.424 0 0 0 0 1.15539e+06 25.1868 115620 4.07333 978789 1.15539e+06 ZonesAtSurface
2275.68 1575 457.465 0 0 0 0 1.46308e+06 38.1649 146119 4.11772 1.46586e+06 1.46308e+06 ZonesAtSurface
2325.73 1575 357.502 0 0 0 0 1.32031e+06 37.8677 73567.5 1.92855 2.86186e+06 1.32031e+06 ZonesAtSurface
2375.72 1575 257.549 0 0 0 0 664459 30.3851 77941.1 1.12634 2.14059e+06 664459 ZonesAtSurface
2425.61 1574.97 157.647 0 0 0 0 1.1319e+06 36.6779 103116 0.955334 4.4306e+06 1.1319e+06 ZonesAtSurface
2475.31 1574.95 57.6724 0 0 0 0 1.43936e+06 36.2861 101256 3.43243 3.13037e+06 1.43936e+06 ZonesAtSurface
2525 1574.97 27.6762 0 0 0 0 100000 5 10000 1.35653 751192 100000 ZonesAtSurface
2574.83 1574.98 67.7107 0 0 0 0 903527 24.2841 100837 1.79721 1.84074e+06 903527 ZonesAtSurface
2624.69 1574.99 107.69 0 0 0 0 616228 27.2119 108080 1.52837 1.92609e+06 616228 ZonesAtSurface
2674.59 1575 147.678 0 0 0 0 519177 23.2566 110910 1.4233 1.44507e+06 519177 ZonesAtSurface
2724.53 1575 187.668 0 0 0 0 1.06114e+06 36.5909 70776 1.28458 4.15345e+06 1.06114e+06 ZonesAtSurface
2774.48 1574.99 227.663 0 0 0 0 747465 18.8517 140029 1.13845 2.10776e+06 747465 ZonesAtSurface
2824.45 1574.99 267.649 0 0 0 0 100000 5 10000 1.46811 225084 100000 ZonesAtSurface
2874.45 1575 307.626 0 0 0 0 1.30856e+06 19.579 90514.6 2.02273 1.95659e+06 1.30856e+06 ZonesAtSurface
2924.46 1575 347.596 0 0 0 0 986509 35.9637 71881 1.81235 2.35503e+06 986509 ZonesAtSurface
2974.48 1575 387.564 0 0 0 0 1.02244e+06 38.6243 51853.5 2.39696 1.98858e+06 1.02244e+06 ZonesAtSurface
3024.49 1574.99 427.537 0 0 0 0 1.28503e+06 38.1971 121359 2.98291 2.07958e+06 1.28503e+06 ZonesAtSurface
3074.5 1574.99 467.511 0 0 0 0 1.10045e+06 26.8236 97426.3 1.9654 2.0766e+06 1.10045e+06 ZonesAtSurface
3124.51 1574.99 507.485 0 0 0 0 888324 29.3109 115451 1.50728 2.30482e+06 888324 ZonesAtSurface
3174.52 1574.99 547.455 0 0 0 0 100000 5 10000 1.08879 242689 100000 ZonesAtSurface
3224.56 1574.99 587.42 0 0 0 0 1.35575e+06 34.4857 66603.6 2.12448 2.51107e+06 1.35575e+06 ZonesAtSurface
3274.6 1575 627.381 0 0 0 0 972230 41.7131 91387.9 2.23273 2.23862e+06 972230 ZonesAtSurface
3324.64 1574.99 667.342 0 0 0 0 535433 35.6827 51199.2 1.23195 2.25322e+06 535433 ZonesAtSurface
3374.69 1574.99 707.299 0 0 0 0 877938 24.6873 54243 1.37417 2.27917e+06 877938 ZonesAtSurface
3424.74 1574.99 747.254 0 0 0 0 572110 39.0635 108267 1.36575 2.41325e+06 572110 ZonesAtSurface
3474.8 1574.99 787.205 0 0 0 0 1.44816e+06 20.6992 122420 1.69443 2.53985e+06 1.44816e+06 ZonesAtSurface
3524.86 1574.99 827.151 0 0 0 0 1.4245e+06 20.2946 86953.1 1.48608 2.74601e+06 1.4245e+06 ZonesAtSurface
3574.92 1574.99 867.094 0 0 0 0 1.08657e+06 24.2278 101748 1.48238 2.43928e+06 1.08657e+06 ZonesAtSurface
3624.97 1574.99 907.041 0 0 0 0 1.17099e+06 16.0414 74617.8 1.32886 2.40428e+06 1.17099e+06 ZonesAtSurface
