x y z ShearFailure TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
2926.01 74.9493 -32.2205 44 0 1 7 100000 5 150777 0.841702 1.0734e+06 100000 ZonesAtSurface
2976.08 74.9526 -42.2908 33 0 1 8 100000 5 107406 1.08747 906863 100000 ZonesAtSurface
3025.99 74.9561 -2.31236 33 2 1 8 100000 5 10000 1.26573 712805 100000 ZonesAtSurface
3076.1 74.9382 -12.3853 21 0 1 9 100000 5 94362.4 0.915105 528037 100000 ZonesAtSurface
3126.19 74.9381 -22.4507 11 0 1 10 100000 5 81255.6 0.945508 1.4028e+06 100000 ZonesAtSurface
3176.18 74.9483 17.519 10 0 1 10 100000 5 183159 0.550289 658249 100000 ZonesAtSurface
3226.28 74.9299 7.48093 1 0 1 11 100000 5 166402 1.0073 2.32161e+06 100000 ZonesAtSurface
3276.24 74.919 97.4563 10 1 1 10 100000 5 10000 0 663949 100000 ZonesAtSurface
3326.35 74.9091 87.4086 0 0 1 11 100000 5 22590.4 1.01175 1.75312e+06 100000 ZonesAtSurface
3376.34 74.9079 177.377 10 1 1 10 100000 5 10000 0 352318 100000 ZonesAtSurface
3426.45 74.8964 167.334 0 0 1 11 100000 5 116351 1.02069 1.75122e+06 100000 ZonesAtSurface
3476.45 74.9049 257.306 9 1 1 10 100000 5 10000 0 413609 100000 ZonesAtSurface
3526.51 74.9193 297.264 10 0 1 10 100000 5 15891.1 0.980876 223194 100000 ZonesAtSurface
3576.64 74.9081 287.251 0 0 1 11 100000 5 147175 0.921999 1.22493e+06 100000 ZonesAtSurface
3626.66 74.9085 377.173 10 0 1 10 100000 5 122319 0 443269 100000 ZonesAtSurface
3676.83 74.9356 367.154 0 0 1 11 100000 5 162674 0.907867 572030 100000 ZonesAtSurface
3726.91 74.9766 457.069 9 1 1 10 100000 5 10000 0 638097 100000 ZonesAtSurface
3777.04 74.9692 457.074 10 2 1 10 100000 5 10000 0 1.39872e+06 100000 ZonesAtSurface
3827.13 74.9355 367.14 0 0 1 11 100000 5 15451.7 0.991416 1.13953e+06 100000 ZonesAtSurface
3877.21 74.9193 327.177 0 0 1 11 100000 5 134797 0.967226 1.79163e+06 100000 ZonesAtSurface
3927.28 74.9103 287.215 0 0 1 11 100000 5 166327 0.997715 1.66091e+06 100000 ZonesAtSurface
3977.33 74.9024 247.245 0 0 1 11 100000 5 91886.2 0.908727 2.60291e+06 100000 ZonesAtSurface
4027.43 74.9128 257.267 10 0 1 10 100000 5 109401 0.908108 1.57076e+06 100000 ZonesAtSurface
4077.4 74.8943 167.302 0 0 1 11 100000 5 183054 0.958854 2.76294e+06 100000 ZonesAtSurface
4127.42 74.8961 127.328 0 0 1 11 100000 5 26042.6 0.967203 2.82006e+06 100000 ZonesAtSurface
4177.43 74.9078 87.3514 1 0 1 11 100000 5 14640.8 0.999814 2.96089e+06 100000 ZonesAtSurface
4227.43 74.9238 47.3727 0 0 1 11 100000 5 37436.7 0.996798 3.01477e+06 100000 ZonesAtSurface
4277.42 74.9323 7.39226 0 0 1 11 100000 5 189050 0.998895 2.71946e+06 100000 ZonesAtSurface
4327.39 74.9461 -32.5882 0 0 1 11 100000 5 164954 0.932828 3.26552e+06 100000 ZonesAtSurface
4377.41 74.9785 -22.5559 11 0 1 10 100000 5 31604.5 0.885006 3.18612e+06 100000 ZonesAtSurface
4427.44 75.0007 -12.531 22 0 1 9 100000 5 168855 1.00133 923462 100000 ZonesAtSurface
4477.52 74.9701 -2.49573 33 3 1 8 100000 5 10000 0.962914 446693 100000 ZonesAtSurface
4527.47 74.9692 -42.4962 32 4 1 8 100000 5 10000 0 281871 100000 ZonesAtSurface
4577.53 74.9621 -32.4418 44 0 1 7 100000 5 179016 0 1.03299e+06 100000 ZonesAtSurface
4627.55 74.9543 -22.3836 55 0 1 6 100000 5 65166.7 0.397342 1.46208e+06 100000 ZonesAtSurface
4677.56 74.9651 -12.3383 66 1 1 5 100000 5 10000 0 210243 100000 ZonesAtSurface
4727.6 74.988 -2.29941 77 8 1 4 100000 5 10000 0.683437 317774 100000 ZonesAtSurface
4777.53 74.9853 -42.3197 77 2 1 4 100000 5 10000 0 903021 100000 ZonesAtSurface
4827.38 75.0082 -32.3137 88 0 1 3 100000 5 43511.4 0 630176 100000 ZonesAtSurface
4877.36 75.0252 -22.295 99 0 1 2 100000 5 74206 0 554838 100000 ZonesAtSurface
4927.33 75.0511 -12.2485 110 6 1 1 100000 5 10000 0 431601 100000 ZonesAtSurface
78.4411 124.774 -32.6555 96 0 1 1 100000 5 19414.8 0.681218 1.43087e+06 100000 ZonesAtSurface
127.839 124.88 -7.94803 103 10 1 1 100000 5 10000 1.53466 609304 100000 ZonesAtSurface
177.642 124.894 -33.2381 92 0 1 2 100000 5 15747 0.780151 1.2174e+06 100000 ZonesAtSurface
227.479 124.909 -8.35563 88 17 1 2 100000 5 10000 1.08855 410651 100000 ZonesAtSurface
277.483 124.901 -33.4854 77 0 1 3 100000 5 86580.2 0.931288 599051 100000 ZonesAtSurface
327.416 124.911 -8.61085 76 15 1 3 100000 5 10000 1.03768 494035 100000 ZonesAtSurface
377.533 124.911 -33.6255 60 0 1 4 100000 5 93576.7 0.928761 995894 100000 ZonesAtSurface
427.463 124.911 -8.65292 62 9 1 4 100000 5 10000 0.883113 288746 100000 ZonesAtSurface
477.562 124.885 -33.6842 49 0 1 5 100000 5 114092 1.02153 1.02984e+06 100000 ZonesAtSurface
527.485 124.877 -8.69792 51 2 1 5 100000 5 10000 1.0439 343421 100000 ZonesAtSurface
577.559 124.87 -33.7571 34 0 1 6 100000 5 118466 1.06134 885247 100000 ZonesAtSurface
627.493 124.87 -8.76877 38 0 1 6 100000 5 35709.9 1.05285 647574 100000 ZonesAtSurface
677.547 124.884 -33.8475 19 0 1 7 100000 5 101609 0.918017 1.2558e+06 100000 ZonesAtSurface
727.509 124.884 -8.86785 23 0 1 7 100000 5 10000 0 829632 100000 ZonesAtSurface
777.575 124.887 -33.9412 2 0 1 8 100000 5 88262.9 0.0952244 1.31663e+07 100000 ZonesAtSurface
827.581 124.889 -8.96047 5 0 1 8 100000 5 70474.8 1.00804 1.74418e+06 100000 ZonesAtSurface
877.607 124.89 16.0193 6 0 1 8 100000 5 74417.8 0.964324 1.31668e+06 100000 ZonesAtSurface
927.649 124.892 40.9977 8 0 1 8 100000 5 136651 0.944381 1.13303e+06 100000 ZonesAtSurface
977.701 124.89 65.977 5 0 1 8 100000 5 170411 0.917334 1.02998e+06 100000 ZonesAtSurface
1027.76 124.882 90.957 9 0 1 8 100000 5 141918 1.02463 849697 100000 ZonesAtSurface
1077.82 124.87 115.937 6 0 1 8 100000 5 102927 0.97183 937953 100000 ZonesAtSurface
1127.88 124.859 140.916 9 0 1 8 100000 5 135318 0.907572 868929 100000 ZonesAtSurface
1177.94 124.851 165.896 10 0 1 8 100000 5 64845.7 1.01078 595650 100000 ZonesAtSurface
1228 124.843 190.876 9 0 1 8 100000 5 153250 0.989387 613217 100000 ZonesAtSurface
1278.05 124.844 165.845 0 0 1 9 1e+06 30 119069 1.25391 9.93564e+06 1e+06 ZonesAtSurface
1328.1 124.829 240.841 10 0 1 8 100000 5 93911.2 1.02817 513253 100000 ZonesAtSurface
1378.16 124.825 265.824 10 0 1 8 100000 5 70253.9 1.00103 537034 100000 ZonesAtSurface
1428.21 124.838 240.796 1 0 1 9 100000 5 124030 0.0901767 9.21058e+06 100000 ZonesAtSurface
1478.26 124.842 265.784 4 0 1 9 100000 5 165614 1.05059 1.51212e+06 100000 ZonesAtSurface
1528.32 124.848 290.767 4 0 1 9 100000 5 11780.7 1.09335 1.07515e+06 100000 ZonesAtSurface
1578.38 124.855 315.748 5 0 1 9 100000 5 140895 1.06026 1.17489e+06 100000 ZonesAtSurface
1628.43 124.861 340.737 4 0 1 9 100000 5 159148 1.06196 1.12854e+06 100000 ZonesAtSurface
1678.49 124.865 365.729 9 0 1 9 100000 5 16012.9 1.02982 861002 100000 ZonesAtSurface
1728.54 124.868 390.708 8 0 1 9 100000 5 18424.4 0.781963 607132 100000 ZonesAtSurface
1778.65 124.904 365.713 0 0 1 10 100000 5 162226 1.32437 579032 100000 ZonesAtSurface
1828.77 124.939 440.674 7 4 1 9 100000 5 10000 0.21956 994988 100000 ZonesAtSurface
1878.93 124.911 415.681 6 5 2 10 100000 5 10000 0 338533 100000 ZonesAtSurface
1929.11 124.927 440.666 3 0 1 10 100000 5 112810 0.773542 338734 100000 ZonesAtSurface
1979.37 124.951 465.668 6 4 2 10 100000 5 10000 0.351521 618551 100000 ZonesAtSurface
2029.49 124.909 378.281 1 0 1 11 100000 5 58310.2 0.943756 330903 100000 ZonesAtSurface
2079.53 124.881 278.39 1 1 2 11 100000 5 10000 0 400834 100000 ZonesAtSurface
2129.48 124.869 178.48 7 0 2 11 100000 5 63429.7 0 602195 100000 ZonesAtSurface
2179.28 124.872 78.5219 1 0 1 11 100000 5 31413.5 0.813166 933728 100000 ZonesAtSurface
2229.22 124.87 28.5437 10 0 2 10 100000 5 183242 1.04332 852353 100000 ZonesAtSurface
2279.12 124.856 -21.4295 19 0 1 9 100000 5 91243.1 1.14171 1.37426e+06 100000 ZonesAtSurface
2329.16 124.848 -21.3882 27 4 1 7 100000 5 10000 0.721883 308342 100000 ZonesAtSurface
2379.26 124.842 -21.3327 53 8 1 5 100000 5 10000 0 218708 100000 ZonesAtSurface
2429.24 124.814 -21.3304 51 20 1 3 100000 5 10000 1.3499 367431 100000 ZonesAtSurface
2479.19 124.805 -21.0907 53 0 1 1 100000 5 180440 1.07768 512238 100000 ZonesAtSurface
2528.43 124.869 -0.397165 122 14 0 0 100000 5 10000 1.01157 229018 100000 ZonesAtSurface
2578.07 124.854 -10.4507 111 3 1 1 100000 5 10000 0.959679 268018 100000 ZonesAtSurface
2627.78 124.895 -20.6763 96 1 1 2 100000 5 100000 0.608976 530191 100000 ZonesAtSurface
2677.62 124.904 -30.8109 79 2 1 3 100000 5 100000 0.963595 643283 100000 ZonesAtSurface
2727.4 124.898 -40.9643 69 1 1 4 100000 5 100000 0.818283 822741 100000 ZonesAtSurface
2777.19 124.914 -1.01319 72 8 1 4 100000 5 10000 1.07574 350445 100000 ZonesAtSurface
2827.3 124.913 -11.0698 62 1 1 5 100000 5 100000 0.877418 304525 100000 ZonesAtSurface
2877.38 124.889 -21.1064 47 0 1 6 100000 5 80477.5 0.917976 439660 100000 ZonesAtSurface
2927.43 124.873 -31.1635 34 0 1 7 100000 5 67215.1 0.827096 459695 100000 ZonesAtSurface
2977.5 124.872 -41.2384 26 0 1 8 100000 5 120103 1.01294 875517 100000 ZonesAtSurface
3027.43 124.865 -1.2776 25 1 1 8 100000 5 10000 0.687974 944453 100000 ZonesAtSurface
3077.56 124.871 -11.3405 11 0 1 9 100000 5 167969 0.945178 551092 100000 ZonesAtSurface
3127.66 124.881 -21.3982 2 0 1 10 100000 5 36309.3 0.819372 1.18826e+06 100000 ZonesAtSurface
3177.61 124.875 68.5691 9 0 1 9 100000 5 10000 0.919317 1.15839e+06 100000 ZonesAtSurface
3227.76 124.876 58.5288 5 1 1 10 100000 5 10000 0 341963 100000 ZonesAtSurface
3277.84 124.863 98.4915 7 0 1 10 100000 5 100000 0 431843 100000 ZonesAtSurface
3327.92 124.854 138.455 4 2 1 10 100000 5 10000 0.190516 1.13979e+06 100000 ZonesAtSurface
3378.01 124.85 178.42 3 0 1 10 100000 5 10000 0 759877 100000 ZonesAtSurface
3428.08 124.848 218.389 6 0 1 10 100000 5 67699.9 0.705661 366001 100000 ZonesAtSurface
3478.14 124.845 258.356 5 0 1 10 100000 5 137940 1.03916 438241 100000 ZonesAtSurface
3528.22 124.86 298.313 3 0 1 10 100000 5 109026 0.759115 660307 100000 ZonesAtSurface
3578.3 124.868 338.27 8 0 1 10 100000 5 140744 0.810394 745783 100000 ZonesAtSurface
3628.4 124.855 378.224 1 0 1 10 100000 5 10000 0.588448 378499 100000 ZonesAtSurface
3678.54 124.872 418.159 2 0 1 10 100000 5 100000 0.688991 468007 100000 ZonesAtSurface
3728.74 124.917 408.152 1 0 1 11 100000 5 75608.5 0.829676 412253 100000 ZonesAtSurface
3778.88 124.932 408.157 0 0 2 11 100000 5 69526.1 0.890414 246847 100000 ZonesAtSurface
3829.03 124.909 418.153 5 0 2 10 100000 5 159461 0.798521 282864 100000 ZonesAtSurface
3879.13 124.892 378.191 1 0 1 10 100000 5 50136.4 0.703036 423679 100000 ZonesAtSurface
3929.2 124.879 338.235 3 0 1 10 100000 5 116244 0.865505 775017 100000 ZonesAtSurface
3979.39 124.87 348.228 8 2 1 9 100000 5 10000 0 280591 100000 ZonesAtSurface
4029.43 124.851 308.272 8 0 1 9 100000 5 56525.4 0.652889 322678 100000 ZonesAtSurface
4079.44 124.868 268.309 10 0 1 9 100000 5 112240 0.880003 533195 100000 ZonesAtSurface
4129.42 124.878 228.328 4 3 2 9 100000 5 10000 0.34373 633077 100000 ZonesAtSurface
4179.39 124.882 188.36 9 0 1 9 100000 5 185728 0.801069 472155 100000 ZonesAtSurface
4229.35 124.901 148.386 6 4 2 9 100000 5 10000 1.12746 244577 100000 ZonesAtSurface
4279.29 124.919 108.405 9 3 1 9 100000 5 92016.5 1.08286 227254 100000 ZonesAtSurface
4329.23 124.931 68.4368 3 4 1 9 100000 5 10000 0 409562 100000 ZonesAtSurface
4379.03 124.957 -21.5319 0 0 1 10 100000 5 93413.7 0.65353 2.42846e+06 100000 ZonesAtSurface
4429.13 124.951 -11.5183 11 0 1 9 100000 5 36077.4 0.898018 504756 100000 ZonesAtSurface
4479.29 124.888 -1.49816 20 5 1 8 100000 5 10000 0.934278 374515 100000 ZonesAtSurface
4529.22 124.908 -41.4976 9 6 1 8 100000 5 10000 0 526719 100000 ZonesAtSurface
4579.34 124.893 -31.4529 29 6 1 7 100000 5 10000 0 195542 100000 ZonesAtSurface
4629.4 124.886 -21.3999 42 5 1 6 100000 5 10000 1.58606 241844 100000 ZonesAtSurface
4679.43 124.886 -11.3477 52 14 1 5 100000 5 10000 0 540757 100000 ZonesAtSurface
4729.51 124.904 -1.29656 62 30 1 4 100000 5 10000 0.751547 301434 100000 ZonesAtSurface
4779.42 124.922 -41.3246 68 10 1 4 100000 5 10000 1.4062 158830 100000 ZonesAtSurface
4829.33 124.938 -31.328 76 25 1 3 100000 5 10000 0 648680 100000 ZonesAtSurface
4879.46 124.928 -21.3446 94 28 1 2 100000 5 10000 0.489658 444618 100000 ZonesAtSurface
4929.58 124.859 -11.3106 104 31 1 1 100000 5 10000 0.360467 617717 100000 ZonesAtSurface
78.7373 174.856 -31.6161 106 0 1 1 100000 5 135607 0.993864 1.39031e+06 100000 ZonesAtSurface
128.189 174.824 -6.9704 107 0 1 1 100000 5 18154.8 1.5462 435570 100000 ZonesAtSurface
177.952 174.846 -32.2806 87 0 1 2 100000 5 90609.9 0.980657 1.16966e+06 100000 ZonesAtSurface
227.758 174.844 -7.40081 81 6 1 2 100000 5 10000 1.56659 284969 100000 ZonesAtSurface
277.74 174.844 -32.5237 73 2 1 3 100000 5 100000 1.10238 644794 100000 ZonesAtSurface
327.654 174.848 -7.6175 69 7 1 3 100000 5 10000 1.52271 323751 100000 ZonesAtSurface
377.763 174.853 -32.6498 62 0 1 4 100000 5 178808 1.05657 726913 100000 ZonesAtSurface
427.701 174.852 -7.69136 53 7 1 4 100000 5 10000 1.53936 430934 100000 ZonesAtSurface
477.763 174.838 -32.7209 41 0 1 5 100000 5 42899.8 0.991404 1.14008e+06 100000 ZonesAtSurface
527.714 174.823 -7.74587 36 4 1 5 100000 5 10000 1.3073 555953 100000 ZonesAtSurface
577.707 174.817 -32.7891 26 0 1 6 100000 5 124149 1.00795 903702 100000 ZonesAtSurface
627.669 174.808 -7.80361 28 0 1 6 100000 5 100000 0 169810 100000 ZonesAtSurface
677.654 174.832 -32.8728 8 0 1 7 100000 5 31994.9 1.01084 1.51959e+06 100000 ZonesAtSurface
727.635 174.828 -7.89518 12 0 1 7 100000 5 18135.6 0.914925 1.05155e+06 100000 ZonesAtSurface
777.655 174.841 -32.9496 0 0 1 8 1e+06 30 83415.8 1.57623 1.23008e+07 1e+06 ZonesAtSurface
827.669 174.841 -7.97025 2 0 1 8 100000 5 12036.3 0.0968084 1.19999e+07 100000 ZonesAtSurface
877.699 174.841 17.0084 2 0 1 8 100000 5 112911 0.993275 1.82466e+06 100000 ZonesAtSurface
927.742 174.842 41.9863 3 0 1 8 100000 5 28714.1 1.01982 1.5731e+06 100000 ZonesAtSurface
977.792 174.841 66.9649 3 0 1 8 100000 5 116688 1.01078 1.48554e+06 100000 ZonesAtSurface
1027.85 174.835 91.9444 3 0 1 8 100000 5 43271.9 1.00287 1.49206e+06 100000 ZonesAtSurface
1077.9 174.828 116.924 3 0 1 8 100000 5 120866 1.01413 1.39014e+06 100000 ZonesAtSurface
1127.96 174.82 141.903 4 0 1 8 100000 5 105089 1.02566 1.21532e+06 100000 ZonesAtSurface
1178.02 174.812 166.882 4 0 1 8 100000 5 12594.8 1.02628 1.18929e+06 100000 ZonesAtSurface
1228.08 174.805 191.862 4 0 1 8 100000 5 133279 1.04446 1.31632e+06 100000 ZonesAtSurface
1278.13 174.798 216.843 4 0 1 8 100000 5 136817 1.01765 1.26853e+06 100000 ZonesAtSurface
1328.18 174.794 241.824 3 0 1 8 100000 5 36304.5 1.04795 1.07141e+06 100000 ZonesAtSurface
1378.23 174.793 266.807 6 0 1 8 100000 5 72815 1.0338 809102 100000 ZonesAtSurface
1428.28 174.794 291.793 6 0 1 8 100000 5 59257.1 1.10231 911326 100000 ZonesAtSurface
1478.33 174.804 316.78 5 0 1 8 100000 5 34097.3 1.15493 914811 100000 ZonesAtSurface
1528.37 174.815 291.756 0 0 1 9 1e+06 30 83692.8 1.41582 8.85868e+06 1e+06 ZonesAtSurface
1578.43 174.82 316.736 0 0 1 9 1.43279e+06 39.4193 14442.7 2.10319 9.93513e+06 1.43279e+06 ZonesAtSurface
1628.48 174.831 341.725 0 0 1 9 1e+06 30 156255 1.54005 8.53996e+06 1e+06 ZonesAtSurface
1678.54 174.842 366.716 0 0 1 9 1.8145e+06 35.2408 162177 1.89809 7.86288e+06 1.8145e+06 ZonesAtSurface
1728.6 174.848 391.693 5 0 1 9 100000 5 123759 1.20608 647915 100000 ZonesAtSurface
1778.7 174.859 416.674 2 0 1 9 100000 5 154599 0.978653 305813 100000 ZonesAtSurface
1828.86 174.879 441.681 8 3 1 9 100000 5 10000 0 452304 100000 ZonesAtSurface
1879.03 174.852 416.69 7 0 2 10 100000 5 43679.2 0 319120 100000 ZonesAtSurface
1929.27 174.803 491.614 8 0 1 9 100000 5 100000 0 400529 100000 ZonesAtSurface
1979.46 174.833 416.728 7 2 2 11 100000 5 100000 0 369403 100000 ZonesAtSurface
2029.68 174.824 429.217 9 0 2 10 100000 5 97498.5 0 223948 100000 ZonesAtSurface
2079.59 174.757 279.396 0 0 1 11 100000 5 10000 0.605729 362790 100000 ZonesAtSurface
2129.52 174.769 179.48 0 1 2 11 100000 5 100000 0.416248 490580 100000 ZonesAtSurface
2179.53 174.799 129.522 8 0 2 10 100000 5 100000 0.485185 413002 100000 ZonesAtSurface
2229.26 174.787 29.5484 9 0 2 10 100000 5 97787.5 1.09208 1.08661e+06 100000 ZonesAtSurface
2279.13 174.803 -20.4261 16 0 1 9 100000 5 66506.6 1.08405 1.53614e+06 100000 ZonesAtSurface
2329.18 174.785 -20.4152 31 0 1 7 100000 5 25764.7 1.27099 192754 100000 ZonesAtSurface
2379.26 174.782 -20.3608 48 7 1 5 100000 5 10000 0 424083 100000 ZonesAtSurface
2429.26 174.746 -20.371 51 17 1 3 100000 5 10000 1.16409 299359 100000 ZonesAtSurface
2479.3 174.782 -20.1181 54 1 1 1 100000 5 100000 1.10676 660894 100000 ZonesAtSurface
2528.62 174.824 -49.8404 52 0 1 1 100000 5 121990 0.941207 935432 100000 ZonesAtSurface
2578.35 174.815 -9.53683 102 13 1 1 100000 5 10000 1.48059 176464 100000 ZonesAtSurface
2628.04 174.825 -19.7794 85 5 1 2 100000 5 10000 1.26805 456709 100000 ZonesAtSurface
2677.9 174.832 -29.9129 77 0 1 3 100000 5 127061 1.64845 423146 100000 ZonesAtSurface
2727.73 174.838 -40.0456 64 3 1 4 100000 5 100000 1.35488 595558 100000 ZonesAtSurface
2777.59 174.853 -0.0777435 66 1 1 4 100000 5 23516.9 2.53682 112307 100000 ZonesAtSurface
2827.63 174.855 -10.119 52 0 1 5 100000 5 30773.2 2.36454 218254 100000 ZonesAtSurface
2877.63 174.837 -20.1502 40 0 1 6 100000 5 30036.7 1.41384 331820 100000 ZonesAtSurface
2927.65 174.822 -30.2049 30 5 1 7 100000 5 10000 1.46599 311723 100000 ZonesAtSurface
2977.69 174.818 -40.264 17 0 1 8 100000 5 12710.5 0.883397 588735 100000 ZonesAtSurface
3027.66 174.805 -0.301715 18 4 1 8 100000 5 10000 1.15754 190461 100000 ZonesAtSurface
3077.73 174.816 -10.3584 4 0 2 9 100000 5 17081.8 0.920071 1.21062e+06 100000 ZonesAtSurface
3127.76 174.815 29.5981 1 0 1 9 100000 5 41900.1 0.63855 509281 100000 ZonesAtSurface
3177.81 174.813 69.5535 9 0 2 9 100000 5 62092.8 0.868611 267233 100000 ZonesAtSurface
3227.88 174.806 109.511 2 0 1 9 100000 5 52505.1 1.08298 209411 100000 ZonesAtSurface
