x y z ShearFailure TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
1827.59 75.0004 189.779 3 0 1 14 100000 5 10000 0.467964 543919 100000 ZonesAtSurface
1877.73 75.0636 214.802 6 0 1 14 100000 5 109124 0 589978 100000 ZonesAtSurface
1927.78 75.0646 189.865 2 0 1 15 100000 5 176876 0.498781 460920 100000 ZonesAtSurface
1977.96 75.0625 214.854 6 0 1 15 100000 5 93528.9 0 734829 100000 ZonesAtSurface
2027.98 75.0732 177.404 6 0 1 15 100000 5 132326 0.490562 504998 100000 ZonesAtSurface
2077.79 75.0361 77.4574 7 0 1 15 100000 5 154460 0.853524 412474 100000 ZonesAtSurface
2127.54 75.0095 -22.5216 6 0 1 15 100000 5 63698.4 1.02006 1.88759e+06 100000 ZonesAtSurface
2177.67 74.9918 -22.4641 28 0 1 13 100000 5 112713 1.01262 1.35526e+06 100000 ZonesAtSurface
2227.78 75.0068 -22.4006 51 0 1 11 100000 5 77640.2 0.963799 573045 100000 ZonesAtSurface
2277.9 74.958 -22.31 73 1 1 9 100000 5 42055.3 0 598120 100000 ZonesAtSurface
2327.93 74.9319 -22.2601 95 11 1 7 100000 5 10000 0.876221 1.04564e+06 100000 ZonesAtSurface
2378.01 74.9385 -22.2182 102 3 1 5 100000 5 10000 0.700629 952596 100000 ZonesAtSurface
2427.99 74.9043 -22.1676 102 2 1 3 100000 5 10000 0.953523 599928 100000 ZonesAtSurface
2477.94 74.8693 -21.8661 102 0 1 1 100000 5 39390.2 0.693421 618785 100000 ZonesAtSurface
2527.02 74.9496 -1.11295 171 0 0 0 100000 5 177018 0.494225 544512 100000 ZonesAtSurface
2576.84 74.9402 -11.1224 157 0 1 1 100000 5 117875 0.860409 416312 100000 ZonesAtSurface
2626.6 74.9989 -21.3491 148 0 1 2 100000 5 37167.5 0.912437 310528 100000 ZonesAtSurface
2676.4 75.0142 -31.4971 136 0 1 3 100000 5 166886 0.824393 453687 100000 ZonesAtSurface
2726.11 74.9954 -41.6756 126 0 1 4 100000 5 176502 0.97343 619755 100000 ZonesAtSurface
2775.87 75.0845 -1.82251 127 2 1 4 100000 5 10000 1.32245 234481 100000 ZonesAtSurface
2825.98 75.0391 -11.9029 116 0 1 5 100000 5 176944 1.0101 450630 100000 ZonesAtSurface
2876.09 75.0045 -21.8925 105 0 1 6 100000 5 178135 1.00273 449658 100000 ZonesAtSurface
2926.12 74.9847 -31.9174 94 0 1 7 100000 5 150777 0.910662 408613 100000 ZonesAtSurface
2976.13 74.9721 -42.005 83 0 1 8 100000 5 107406 1.02462 437326 100000 ZonesAtSurface
3026.01 74.9983 -2.05489 83 2 1 8 100000 5 10000 0.920007 347533 100000 ZonesAtSurface
3076.13 74.964 -12.1387 71 0 1 9 100000 5 94362.4 0.958128 393623 100000 ZonesAtSurface
3126.24 74.9583 -22.2218 61 0 1 10 100000 5 81255.6 0.995 502230 100000 ZonesAtSurface
3176.35 74.9521 -32.2536 49 0 1 11 100000 5 82989.2 1.00595 594468 100000 ZonesAtSurface
3226.42 74.9514 -42.3089 40 0 1 12 100000 5 10492.1 1.02025 693421 100000 ZonesAtSurface
3276.41 74.9633 -2.34584 38 0 1 12 100000 5 142912 0.967176 530629 100000 ZonesAtSurface
3326.52 74.9552 -12.4136 28 0 1 13 100000 5 11318.8 1.05451 1.09298e+06 100000 ZonesAtSurface
3376.63 74.9214 -22.4892 16 0 1 14 100000 5 185465 1.03599 1.03158e+06 100000 ZonesAtSurface
3426.73 74.8936 -32.5717 6 0 1 15 100000 5 175902 1.02528 1.79891e+06 100000 ZonesAtSurface
3476.77 74.9042 7.39389 4 0 1 15 100000 5 12837.7 1.02275 1.42816e+06 100000 ZonesAtSurface
3526.83 74.8766 47.3851 5 0 1 15 100000 5 112923 1.03479 1.39857e+06 100000 ZonesAtSurface
3576.92 74.8571 87.3654 6 0 1 15 100000 5 105003 0.950422 851541 100000 ZonesAtSurface
3627.04 74.897 127.374 5 0 1 15 100000 5 81468.7 0.989703 386633 100000 ZonesAtSurface
3677.17 74.9301 167.354 6 0 1 15 100000 5 40224.9 0.744124 379844 100000 ZonesAtSurface
3727.31 74.9509 207.286 4 0 1 15 100000 5 157044 0.761327 561933 100000 ZonesAtSurface
3777.42 74.9528 207.265 5 1 1 15 100000 5 21147.9 0 375375 100000 ZonesAtSurface
3827.52 74.9359 167.278 3 0 1 15 100000 5 76256.2 0 681646 100000 ZonesAtSurface
3877.62 74.932 127.285 6 0 1 15 100000 5 170427 0.952651 856083 100000 ZonesAtSurface
3927.7 74.915 87.2971 6 0 1 15 100000 5 84474.7 0.984992 1.32627e+06 100000 ZonesAtSurface
3977.77 74.8928 47.3057 6 0 1 15 100000 5 32884 1.05459 1.37304e+06 100000 ZonesAtSurface
4027.81 74.9021 7.30663 5 0 1 15 100000 5 23429.1 1.03482 1.69422e+06 100000 ZonesAtSurface
4077.82 74.9533 -32.6724 6 0 1 15 100000 5 89975.2 0.996162 2.04709e+06 100000 ZonesAtSurface
4127.92 74.9545 -22.5963 17 0 1 14 100000 5 48333.3 0.926315 1.12038e+06 100000 ZonesAtSurface
4178.06 74.9686 -12.537 29 0 1 13 100000 5 13740.4 0.952553 556254 100000 ZonesAtSurface
4228.17 74.9752 -2.48762 39 0 1 12 100000 5 13432 0.999539 637719 100000 ZonesAtSurface
4278.16 75.0033 -42.4843 39 0 1 12 100000 5 128410 0.645348 693120 100000 ZonesAtSurface
4328.17 74.99 -32.4299 50 0 1 11 100000 5 164954 0.478527 677781 100000 ZonesAtSurface
4378.15 75.0351 -22.3959 61 0 1 10 100000 5 31604.5 0.753315 959197 100000 ZonesAtSurface
4428.15 75.0839 -12.4347 72 3 1 9 100000 5 10000 0 605473 100000 ZonesAtSurface
4478.29 75.0461 -2.47361 83 8 1 8 100000 5 10000 0.739469 403541 100000 ZonesAtSurface
4528.25 75.0336 -42.4944 82 4 1 8 100000 5 10000 0.521699 442254 100000 ZonesAtSurface
4578.3 75.0003 -32.4683 94 6 1 7 100000 5 10000 0.972697 313007 100000 ZonesAtSurface
4628.32 74.9739 -22.4195 105 2 1 6 100000 5 20230.1 0.928453 332993 100000 ZonesAtSurface
4678.34 74.9779 -12.3873 115 8 1 5 100000 5 10000 0.882659 307631 100000 ZonesAtSurface
4728.42 74.9997 -2.35092 127 8 1 4 100000 5 10000 0.985035 240442 100000 ZonesAtSurface
4778.37 74.9937 -42.3734 127 5 1 4 100000 5 10000 0 707037 100000 ZonesAtSurface
4828.19 75.0293 -32.3748 138 4 1 3 100000 5 10000 0.767591 367343 100000 ZonesAtSurface
4878.19 75.0525 -22.3598 149 1 1 2 100000 5 74206 0.94561 239436 100000 ZonesAtSurface
4928.19 75.0797 -12.3194 160 12 1 1 100000 5 10000 0 284959 100000 ZonesAtSurface
79.7161 124.696 -31.4607 146 0 1 1 100000 5 19414.8 0.750664 2.33823e+06 100000 ZonesAtSurface
128.89 124.862 -7.021 153 22 1 1 100000 5 10000 0.787039 286434 100000 ZonesAtSurface
178.455 124.884 -32.4554 142 0 1 2 100000 5 15747 0.796801 1.27072e+06 100000 ZonesAtSurface
228.296 124.919 -7.69631 138 19 1 2 100000 5 10000 0.952959 548456 100000 ZonesAtSurface
278.147 124.903 -32.8823 127 0 1 3 100000 5 86580.2 0.907833 1.12402e+06 100000 ZonesAtSurface
328.138 124.926 -8.13165 126 15 1 3 100000 5 10000 1.05047 375458 100000 ZonesAtSurface
378.181 124.923 -33.1044 110 0 1 4 100000 5 93576.7 0.875214 1.24233e+06 100000 ZonesAtSurface
428.15 124.928 -8.16482 112 9 1 4 100000 5 10000 1.21894 366718 100000 ZonesAtSurface
478.179 124.879 -33.1407 99 0 1 5 100000 5 114092 0.919786 964017 100000 ZonesAtSurface
528.1 124.886 -8.16141 101 7 1 5 100000 5 10000 1.1756 455330 100000 ZonesAtSurface
578.097 124.86 -33.1904 84 0 1 6 100000 5 118466 0.994446 685181 100000 ZonesAtSurface
627.983 124.877 -8.21831 88 5 1 6 100000 5 10000 0.879125 263920 100000 ZonesAtSurface
677.973 124.87 -33.3042 69 0 1 7 100000 5 101609 0.998234 804757 100000 ZonesAtSurface
727.807 124.884 -8.35448 73 6 1 7 100000 5 10000 0.976609 259250 100000 ZonesAtSurface
777.93 124.868 -33.4842 52 0 1 8 100000 5 88262.9 0.924077 675159 100000 ZonesAtSurface
827.842 124.873 -8.52447 53 7 1 8 100000 5 10000 1.03073 433947 100000 ZonesAtSurface
877.964 124.868 -33.6365 42 0 1 9 100000 5 28741.5 1.01893 732918 100000 ZonesAtSurface
927.921 124.867 -8.67567 43 5 1 9 100000 5 10000 0 563161 100000 ZonesAtSurface
978.015 124.862 -33.7742 30 2 1 10 100000 5 100000 1.18272 608213 100000 ZonesAtSurface
1028 124.864 -8.79888 28 7 1 10 100000 5 10000 1.16257 429062 100000 ZonesAtSurface
1078.08 124.856 -33.8944 20 0 1 11 100000 5 160979 0.719031 564970 100000 ZonesAtSurface
1128.1 124.843 -8.91766 17 2 1 11 100000 5 46200.3 0 287249 100000 ZonesAtSurface
1178.13 124.838 -33.9891 3 0 1 12 100000 5 88410 0.0890645 9.92959e+06 100000 ZonesAtSurface
1228.17 124.839 -9.00103 13 0 1 12 100000 5 160410 0.90459 924969 100000 ZonesAtSurface
1278.22 124.841 -34.047 0 0 1 13 326504 44.5479 34979.9 2.94867 1.14521e+07 326504 ZonesAtSurface
1328.29 124.828 -9.05865 0 0 1 13 234674 40.9108 129687 1.88029 9.84777e+06 234674 ZonesAtSurface
1378.36 124.821 15.9284 2 0 1 13 1e+06 30 132857 1.06344 9.89408e+06 1e+06 ZonesAtSurface
1428.44 124.825 40.9206 7 0 1 13 100000 5 112633 1.13139 1.37896e+06 100000 ZonesAtSurface
1478.55 124.829 65.9147 10 0 1 13 100000 5 188618 1.05144 870207 100000 ZonesAtSurface
1528.67 124.825 90.8971 10 0 1 13 100000 5 97813.7 0.814948 684808 100000 ZonesAtSurface
1578.73 124.842 65.873 0 0 1 14 100000 5 127220 1.21757 1.31663e+06 100000 ZonesAtSurface
1628.96 124.864 140.864 5 4 2 13 100000 5 10000 0 540739 100000 ZonesAtSurface
1679 124.888 115.822 2 0 1 14 100000 5 77348.3 0.834689 576404 100000 ZonesAtSurface
1729.3 124.92 190.801 10 0 1 13 100000 5 148595 0.882212 306317 100000 ZonesAtSurface
1779.38 124.966 165.815 3 0 1 14 100000 5 162328 0.950686 429064 100000 ZonesAtSurface
1829.59 124.975 190.802 0 0 1 14 100000 5 100000 0 450201 100000 ZonesAtSurface
1879.67 125.021 165.87 2 0 1 15 100000 5 90242.1 0.329432 612960 100000 ZonesAtSurface
1929.98 125.037 190.891 6 2 2 15 100000 5 58991.8 0 375980 100000 ZonesAtSurface
1980.07 124.985 165.854 6 5 2 16 100000 5 10000 0 286711 100000 ZonesAtSurface
2030.13 124.958 128.419 2 4 2 16 100000 5 10000 0 505795 100000 ZonesAtSurface
2079.78 124.904 28.4456 4 0 2 16 100000 5 79672.9 0.856001 777489 100000 ZonesAtSurface
2129.7 124.846 -21.5151 12 0 1 15 100000 5 156387 0.895083 1.61856e+06 100000 ZonesAtSurface
2179.94 124.844 -21.4316 27 0 1 13 100000 5 163290 0.739616 296840 100000 ZonesAtSurface
2230.15 124.865 -21.3557 49 0 1 11 100000 5 130183 0.791821 331640 100000 ZonesAtSurface
2280.31 124.853 -21.2196 69 9 1 9 100000 5 10000 0.744709 295628 100000 ZonesAtSurface
2330.35 124.829 -21.2064 77 9 1 7 100000 5 10000 1.12891 376695 100000 ZonesAtSurface
2380.54 124.835 -21.2004 103 10 1 5 100000 5 10000 0.715317 486341 100000 ZonesAtSurface
2430.46 124.806 -21.1748 100 29 1 3 100000 5 10000 0.937052 445321 100000 ZonesAtSurface
2480.39 124.806 -20.7939 103 2 1 1 100000 5 100000 1.06115 488116 100000 ZonesAtSurface
2529.18 124.903 -0.0109711 172 16 0 0 100000 5 10000 0.892028 254392 100000 ZonesAtSurface
2578.92 124.864 -9.86046 161 3 1 1 100000 5 10000 1.33059 264501 100000 ZonesAtSurface
2628.53 124.91 -20.1066 146 1 1 2 100000 5 100000 1.12086 289262 100000 ZonesAtSurface
2678.24 124.916 -30.2562 129 2 1 3 100000 5 100000 0.937333 372164 100000 ZonesAtSurface
2727.78 124.915 -40.5236 119 1 1 4 100000 5 100000 0.829527 685457 100000 ZonesAtSurface
2777.56 124.949 -0.677567 122 20 1 4 100000 5 10000 0.889321 278470 100000 ZonesAtSurface
2827.67 124.938 -10.7539 112 1 1 5 100000 5 100000 0.926119 318480 100000 ZonesAtSurface
2877.76 124.905 -20.7377 97 0 1 6 100000 5 80477.5 0.828632 275458 100000 ZonesAtSurface
2927.77 124.882 -30.7643 84 0 1 7 100000 5 67215.1 0.704179 518565 100000 ZonesAtSurface
2977.76 124.873 -40.8679 76 0 1 8 100000 5 120103 0.80218 676856 100000 ZonesAtSurface
3027.64 124.876 -0.948103 75 7 1 8 100000 5 10000 0 467874 100000 ZonesAtSurface
3077.79 124.862 -11.011 61 0 1 9 100000 5 167969 0.647087 447372 100000 ZonesAtSurface
3127.91 124.867 -21.0925 52 0 1 10 100000 5 36309.3 0.795477 469697 100000 ZonesAtSurface
3178.02 124.873 -31.1581 37 0 1 11 100000 5 122406 0.901514 302932 100000 ZonesAtSurface
3228.08 124.876 -41.2496 33 0 1 12 100000 5 158415 1.12325 617330 100000 ZonesAtSurface
3278.13 124.864 -1.28579 34 0 1 12 100000 5 143815 1.18345 303169 100000 ZonesAtSurface
3328.25 124.869 -11.361 19 0 1 13 100000 5 177395 1.0759 1.04247e+06 100000 ZonesAtSurface
3378.35 124.852 -21.4306 9 0 1 14 100000 5 132320 0.951189 1.13965e+06 100000 ZonesAtSurface
3428.44 124.844 -31.4928 0 0 1 15 100000 5 166649 1.02344 1.47563e+06 100000 ZonesAtSurface
3478.53 124.838 8.4884 0 0 1 15 100000 5 49529.9 1.08663 1.3112e+06 100000 ZonesAtSurface
3528.63 124.822 98.5048 9 0 1 14 100000 5 174078 1.08614 617894 100000 ZonesAtSurface
3578.73 124.8 88.4467 3 0 1 15 100000 5 81396.1 1.02119 435419 100000 ZonesAtSurface
3628.93 124.843 178.412 7 0 1 14 100000 5 29973.7 0.777625 470503 100000 ZonesAtSurface
3679.17 124.897 218.377 2 3 1 14 100000 5 10000 0 367726 100000 ZonesAtSurface
3729.34 124.898 208.341 10 0 1 15 100000 5 109883 0.744299 406317 100000 ZonesAtSurface
3779.39 124.933 158.286 1 0 1 16 100000 5 74037.9 1.00188 374445 100000 ZonesAtSurface
3829.56 124.844 168.316 4 0 2 15 100000 5 100000 0.309618 643303 100000 ZonesAtSurface
3879.78 124.857 178.355 4 5 2 14 100000 5 10000 0 283266 100000 ZonesAtSurface
3929.8 124.825 138.391 4 0 1 14 100000 5 141519 0.868877 613867 100000 ZonesAtSurface
3979.8 124.806 98.3797 2 2 2 14 100000 5 10000 0.419025 521234 100000 ZonesAtSurface
4029.79 124.82 58.3665 3 0 1 14 100000 5 30631.7 0.843961 290874 100000 ZonesAtSurface
4079.76 124.846 18.3964 0 2 1 14 100000 5 10000 0 229554 100000 ZonesAtSurface
4129.75 124.85 -21.5627 4 0 1 14 100000 5 100000 0 663237 100000 ZonesAtSurface
4179.98 124.887 -11.5247 8 2 1 13 100000 5 91816.1 0 351491 100000 ZonesAtSurface
4230.15 124.909 -1.49038 19 9 1 12 100000 5 10000 0.740254 397603 100000 ZonesAtSurface
4280.14 124.938 -41.4885 23 0 1 12 100000 5 49763.7 1.07283 597298 100000 ZonesAtSurface
4330.18 124.95 -31.4434 35 0 1 11 100000 5 117947 0.883347 307655 100000 ZonesAtSurface
4380.2 125.013 -21.4166 49 6 1 10 100000 5 10000 0 352939 100000 ZonesAtSurface
4430.33 125.013 -11.4469 61 18 1 9 100000 5 10000 0 573507 100000 ZonesAtSurface
4480.61 124.918 -1.48233 63 37 1 8 100000 5 10000 0.487946 445271 100000 ZonesAtSurface
4530.55 124.941 -41.4983 57 33 1 8 100000 5 10000 0.751051 290214 100000 ZonesAtSurface
4580.71 124.914 -31.4839 66 36 1 7 100000 5 10000 0.479901 453975 100000 ZonesAtSurface
4630.83 124.901 -21.439 68 51 1 6 100000 5 10000 0.478976 452676 100000 ZonesAtSurface
4680.9 124.89 -11.397 78 64 1 5 100000 5 10000 0 350069 100000 ZonesAtSurface
4731.04 124.91 -1.34526 76 80 1 4 100000 5 10000 0 356954 100000 ZonesAtSurface
4780.99 124.929 -41.3815 112 58 1 4 100000 5 10000 0 296738 100000 ZonesAtSurface
4830.89 124.949 -31.3924 111 75 1 3 100000 5 10000 0 407161 100000 ZonesAtSurface
4881.11 124.94 -21.4183 128 76 1 2 100000 5 10000 0.347053 625300 100000 ZonesAtSurface
4931.31 124.858 -11.3957 132 81 1 1 100000 5 10000 0.406052 539719 100000 ZonesAtSurface
80.2254 174.822 -30.3342 156 0 1 1 100000 5 135607 0.989127 1.54114e+06 100000 ZonesAtSurface
129.471 174.798 -6.0063 157 2 1 1 100000 5 18154.8 0.924549 399111 100000 ZonesAtSurface
178.982 174.828 -31.4939 137 0 1 2 100000 5 90609.9 0.996773 1.12817e+06 100000 ZonesAtSurface
228.757 174.831 -6.76544 131 6 1 2 100000 5 10000 1.83295 410045 100000 ZonesAtSurface
278.604 174.829 -31.9172 123 2 1 3 100000 5 100000 0.978487 882631 100000 ZonesAtSurface
328.556 174.839 -7.12613 119 7 1 3 100000 5 10000 1.44676 410721 100000 ZonesAtSurface
378.591 174.85 -32.135 112 0 1 4 100000 5 178808 0.99629 1.1147e+06 100000 ZonesAtSurface
428.561 174.847 -7.22867 103 7 1 4 100000 5 10000 1.53195 418270 100000 ZonesAtSurface
478.553 174.817 -32.1879 91 0 1 5 100000 5 42899.8 1.21273 766516 100000 ZonesAtSurface
528.525 174.798 -7.23696 86 6 1 5 100000 5 10000 2.01738 189599 100000 ZonesAtSurface
578.402 174.775 -32.2522 76 0 1 6 100000 5 124149 0.98937 722851 100000 ZonesAtSurface
628.334 174.777 -7.29285 78 2 1 6 100000 5 10000 0 382422 100000 ZonesAtSurface
678.218 174.797 -32.3629 58 0 1 7 100000 5 31994.9 1.0149 746635 100000 ZonesAtSurface
728.097 174.795 -7.41906 62 2 1 7 100000 5 10000 1.62617 360951 100000 ZonesAtSurface
778.134 174.795 -32.5223 47 1 1 8 100000 5 83415.8 0.950782 744068 100000 ZonesAtSurface
828.075 174.782 -7.56547 51 2 1 8 100000 5 12036.3 1.12486 328473 100000 ZonesAtSurface
878.129 174.799 -32.6651 38 2 1 9 100000 5 30389.9 1.0668 692120 100000 ZonesAtSurface
928.094 174.793 -7.69786 42 3 1 9 100000 5 100000 1.0165 350109 100000 ZonesAtSurface
978.134 174.809 -32.7931 27 0 1 10 100000 5 106205 0.887982 362977 100000 ZonesAtSurface
1028.12 174.801 -7.8233 27 4 1 10 100000 5 10000 1.18597 296648 100000 ZonesAtSurface
1078.16 174.808 -32.9125 8 0 1 11 100000 5 96728.7 0.942831 1.11302e+06 100000 ZonesAtSurface
1128.17 174.802 -7.93344 14 0 1 11 100000 5 105145 0.858633 536718 100000 ZonesAtSurface
1178.2 174.805 -32.996 0 0 1 12 1e+06 30 105638 1.28443 1.09923e+07 1e+06 ZonesAtSurface
1228.24 174.797 -8.01053 9 0 1 12 100000 5 179236 1.015 1.21107e+06 100000 ZonesAtSurface
1278.3 174.789 16.9734 9 0 1 12 100000 5 23841.6 1.02208 1.05217e+06 100000 ZonesAtSurface
1328.37 174.786 41.9565 9 0 1 12 100000 5 154620 1.01707 958790 100000 ZonesAtSurface
1378.41 174.787 16.9246 1 0 1 13 100000 5 117643 1.14958 1.61945e+06 100000 ZonesAtSurface
1428.51 174.782 41.9159 1 0 1 13 100000 5 168511 1.10604 938652 100000 ZonesAtSurface
1478.64 174.783 66.9013 0 0 1 13 100000 5 168789 1.01622 962469 100000 ZonesAtSurface
1528.83 174.753 141.887 6 4 1 12 100000 5 10000 0 989244 100000 ZonesAtSurface
1578.97 174.792 166.872 6 2 1 12 100000 5 54384 0 289223 100000 ZonesAtSurface
1629.02 174.842 141.834 4 3 2 13 100000 5 10000 0 400997 100000 ZonesAtSurface
1679.04 174.879 116.807 1 0 1 14 100000 5 177431 0.838415 479799 100000 ZonesAtSurface
1729.35 174.868 191.781 9 0 1 13 100000 5 59508.6 0.875484 237935 100000 ZonesAtSurface
1779.42 174.897 166.789 0 0 2 14 100000 5 188005 0.794329 499843 100000 ZonesAtSurface
1829.67 174.905 191.791 3 0 2 14 100000 5 100000 0 539963 100000 ZonesAtSurface
1879.79 174.91 166.855 3 0 2 15 100000 5 40412.6 0.605991 355591 100000 ZonesAtSurface
1930.17 174.916 191.886 3 2 2 15 100000 5 10000 0.623704 352660 100000 ZonesAtSurface
1980.55 174.829 216.85 10 5 2 15 100000 5 10000 0 451171 100000 ZonesAtSurface
2030.4 174.747 129.443 3 2 1 16 100000 5 10000 0 539057 100000 ZonesAtSurface
2080.12 174.689 29.4766 5 0 2 16 100000 5 85278.6 0.900538 761247 100000 ZonesAtSurface
2130.02 174.661 -20.4825 9 0 1 15 100000 5 49092.3 0.931705 1.35894e+06 100000 ZonesAtSurface
2180.15 174.716 -20.4077 23 0 1 13 100000 5 118929 0.92025 465000 100000 ZonesAtSurface
2230.24 174.748 -20.3567 48 0 1 11 100000 5 158489 0.87134 310174 100000 ZonesAtSurface
2280.31 174.794 -20.2403 66 0 1 9 100000 5 66506.6 0.768328 280262 100000 ZonesAtSurface
2330.4 174.763 -20.2705 81 8 1 7 100000 5 10000 0 298782 100000 ZonesAtSurface
2380.55 174.762 -20.2719 98 11 1 5 100000 5 10000 0.925994 641239 100000 ZonesAtSurface
2430.52 174.735 -20.2617 101 21 1 3 100000 5 10000 1.20969 532084 100000 ZonesAtSurface
2480.59 174.779 -19.8444 104 1 1 1 100000 5 100000 0.993312 551130 100000 ZonesAtSurface
2529.44 174.822 -49.36 102 0 1 1 100000 5 121990 0.955416 285012 100000 ZonesAtSurface
2579.28 174.815 -8.99792 152 22 1 1 100000 5 10000 2.59479 110283 100000 ZonesAtSurface
2628.88 174.82 -19.2844 135 6 1 2 100000 5 10000 1.09636 290898 100000 ZonesAtSurface
2678.65 174.831 -29.4475 127 0 1 3 100000 5 127061 1.04076 402223 100000 ZonesAtSurface
2728.3 174.844 -39.6723 114 3 1 4 100000 5 100000 1.03256 624538 100000 ZonesAtSurface
2778.21 174.85 -49.8155 36 0 1 5 100000 5 68511.7 1.4162 433384 100000 ZonesAtSurface
2828.17 174.863 -9.84897 102 3 1 5 100000 5 30773.2 1.6669 202850 100000 ZonesAtSurface
2878.16 174.837 -19.8339 90 0 1 6 100000 5 30036.7 1.00985 316023 100000 ZonesAtSurface
2928.15 174.813 -29.8713 80 5 1 7 100000 5 10000 0.97817 517953 100000 ZonesAtSurface
2978.11 174.808 -39.9258 66 2 1 8 100000 5 12710.5 1.05761 534435 100000 ZonesAtSurface
3028.09 174.796 -0.00841045 68 6 1 8 100000 5 10000 1.63431 169573 100000 ZonesAtSurface
3078.15 174.783 -10.0649 52 5 2 9 100000 5 10000 1.28161 335429 100000 ZonesAtSurface
3128.2 174.786 -20.1342 39 1 1 10 100000 5 53513.7 1.00024 362304 100000 ZonesAtSurface
3178.23 174.796 -30.2138 37 0 1 11 100000 5 85286.7 1.11505 520021 100000 ZonesAtSurface
3228.27 174.808 -40.2963 19 0 1 12 100000 5 173388 1.61386 541750 100000 ZonesAtSurface
3278.35 174.786 -0.336617 7 0 1 12 100000 5 102534 1.58752 297060 100000 ZonesAtSurface
3328.41 174.801 -10.3961 9 0 1 13 100000 5 153464 1.22408 494255 100000 ZonesAtSurface
3378.51 174.749 79.5777 10 0 1 12 100000 5 84526.6 0 480017 100000 ZonesAtSurface
