x y z ShearFailure TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
2976.16 74.9805 -41.8879 103 0 1 8 100000 5 40336.1 0.947259 473246 100000 ZonesAtSurface
3026.01 75.0385 -1.96917 104 0 1 8 100000 5 100000 0.913238 258308 100000 ZonesAtSurface
3076.15 74.9778 -12.0464 92 0 1 9 100000 5 59230.4 0.979873 452330 100000 ZonesAtSurface
3126.25 74.9723 -22.0899 82 0 1 10 100000 5 151911 1.00357 466910 100000 ZonesAtSurface
3176.34 74.9844 -32.1466 71 0 1 11 100000 5 27924.6 1.02178 477823 100000 ZonesAtSurface
3226.41 74.9762 -42.2004 59 0 1 12 100000 5 121711 1.04669 595837 100000 ZonesAtSurface
3276.39 74.9956 -2.22786 59 0 1 12 100000 5 139255 1.02454 440199 100000 ZonesAtSurface
3326.52 74.9709 -12.284 50 0 1 13 100000 5 75493.6 1.04739 489825 100000 ZonesAtSurface
3376.63 74.9206 -22.3634 35 0 1 14 100000 5 183701 0.958416 771422 100000 ZonesAtSurface
3426.72 74.927 -32.4392 26 0 1 15 100000 5 112015 0.99217 892581 100000 ZonesAtSurface
3476.81 74.8659 -42.5268 16 0 1 16 100000 5 13429.6 0.943143 1.25008e+06 100000 ZonesAtSurface
3526.88 74.8213 -2.53904 16 0 1 16 100000 5 108854 0.990848 1.01325e+06 100000 ZonesAtSurface
3577.02 74.7896 -12.5898 5 0 1 17 100000 5 72476.3 1.00692 1.33716e+06 100000 ZonesAtSurface
3627.13 74.7979 27.4174 4 0 1 17 100000 5 185053 1.15504 863397 100000 ZonesAtSurface
3677.26 74.8386 67.3937 4 0 1 17 100000 5 57063.3 1.06978 325264 100000 ZonesAtSurface
3727.43 74.9248 107.324 5 0 1 17 100000 5 63773.7 0.804966 380393 100000 ZonesAtSurface
3777.59 75.0167 107.287 3 0 1 17 100000 5 26459.5 0.641451 364069 100000 ZonesAtSurface
3827.73 75.024 67.3046 2 0 1 17 100000 5 63067.2 0.823899 539111 100000 ZonesAtSurface
3877.85 74.9883 27.3102 5 0 1 17 100000 5 11055.5 1.09029 804187 100000 ZonesAtSurface
3927.96 74.9857 -12.6923 5 0 1 17 100000 5 172842 1.37332 961935 100000 ZonesAtSurface
3978.04 75.0135 -2.6515 16 0 1 16 100000 5 76952.9 1.14859 406494 100000 ZonesAtSurface
4028.08 75.032 -42.6228 16 0 1 16 100000 5 10003.2 1.20773 761563 100000 ZonesAtSurface
4078.15 75.0175 -32.594 26 0 1 15 100000 5 162583 1.22625 529200 100000 ZonesAtSurface
4128.28 74.993 -22.5606 38 0 1 14 100000 5 112325 1.01605 664145 100000 ZonesAtSurface
4178.43 74.9548 -12.5138 50 0 1 13 100000 5 137955 0.869635 576250 100000 ZonesAtSurface
4228.56 74.9495 -2.46697 60 2 1 12 100000 5 10000 1.02933 520374 100000 ZonesAtSurface
4278.51 74.9803 -42.4711 59 3 1 12 100000 5 10000 0.968237 438723 100000 ZonesAtSurface
4328.53 75.0264 -32.4191 71 0 1 11 100000 5 29769.8 0 372653 100000 ZonesAtSurface
4378.59 75.0849 -22.4304 82 2 1 10 100000 5 35709.1 0.782584 351289 100000 ZonesAtSurface
4428.64 75.0927 -12.4541 94 10 1 9 100000 5 10000 0 376047 100000 ZonesAtSurface
4478.72 75.0256 -2.4591 104 12 1 8 100000 5 10000 0.887931 293448 100000 ZonesAtSurface
4528.69 75.0317 -42.4804 104 0 1 8 100000 5 163374 0.741643 332730 100000 ZonesAtSurface
4578.66 75.021 -32.4605 115 5 1 7 100000 5 10000 0 228868 100000 ZonesAtSurface
4628.7 74.9796 -22.4302 126 7 1 6 100000 5 10000 0.976542 230361 100000 ZonesAtSurface
4678.75 74.9874 -12.4134 138 5 1 5 100000 5 10000 0.999996 241981 100000 ZonesAtSurface
4728.81 75.03 -2.39829 149 5 1 4 100000 5 10000 0.823418 279397 100000 ZonesAtSurface
4778.71 75.0152 -42.4285 147 3 1 4 100000 5 10000 0.357957 691261 100000 ZonesAtSurface
4828.52 75.0767 -32.4041 160 1 1 3 100000 5 100000 0.461918 435214 100000 ZonesAtSurface
4878.55 75.0701 -22.3915 170 0 1 2 100000 5 76129.2 0 229472 100000 ZonesAtSurface
4928.63 75.0559 -12.3841 179 7 1 1 100000 5 10000 0 284863 100000 ZonesAtSurface
80.3643 124.65 -30.821 169 0 1 1 100000 5 25942.6 0.664925 1.88457e+06 100000 ZonesAtSurface
129.45 124.848 -6.44458 181 16 1 1 100000 5 10000 1.45711 493892 100000 ZonesAtSurface
178.729 124.855 -31.983 162 0 1 2 100000 5 37582.4 0.791682 1.45868e+06 100000 ZonesAtSurface
228.395 124.904 -7.338 163 16 1 2 100000 5 10000 1.27631 418016 100000 ZonesAtSurface
278.272 124.904 -32.6127 150 2 1 3 100000 5 100000 0.912789 1.21462e+06 100000 ZonesAtSurface
328.257 124.933 -7.8342 148 14 1 3 100000 5 10000 1.14589 379405 100000 ZonesAtSurface
378.368 124.914 -32.7562 135 0 1 4 100000 5 128662 0.887823 690809 100000 ZonesAtSurface
428.369 124.926 -7.84131 139 7 1 4 100000 5 10000 1.14689 356732 100000 ZonesAtSurface
478.318 124.885 -32.7841 118 0 1 5 100000 5 60271.6 0.832171 892479 100000 ZonesAtSurface
528.215 124.903 -7.83402 120 5 1 5 100000 5 10000 0.949354 300303 100000 ZonesAtSurface
578.18 124.863 -32.8713 106 0 1 6 100000 5 38768.3 0.976422 881737 100000 ZonesAtSurface
628.066 124.879 -7.94104 107 7 1 6 100000 5 10000 0.987975 224132 100000 ZonesAtSurface
678.038 124.86 -33.0201 89 0 1 7 100000 5 116517 0.910991 881868 100000 ZonesAtSurface
727.869 124.882 -8.06677 91 5 1 7 100000 5 10000 1.3441 395008 100000 ZonesAtSurface
777.929 124.854 -33.2052 76 1 1 8 100000 5 10000 0.9457 348265 100000 ZonesAtSurface
827.838 124.862 -8.29051 78 10 1 8 100000 5 10000 1.62594 146056 100000 ZonesAtSurface
877.909 124.849 -33.432 62 3 1 9 100000 5 100000 0.904971 431186 100000 ZonesAtSurface
927.859 124.861 -8.48473 64 5 1 9 100000 5 10000 2.77911 89010.4 100000 ZonesAtSurface
977.926 124.851 -33.5846 46 0 1 10 100000 5 167915 1.10526 338755 100000 ZonesAtSurface
1027.92 124.854 -8.60475 47 8 1 10 100000 5 10000 0 178559 100000 ZonesAtSurface
1077.96 124.855 -33.7097 41 0 1 11 100000 5 90022.4 1.27719 549078 100000 ZonesAtSurface
1127.98 124.852 -8.73012 45 2 1 11 100000 5 100000 1.45488 447526 100000 ZonesAtSurface
1178.02 124.834 -33.8106 22 0 1 12 100000 5 127610 1.4305 141869 100000 ZonesAtSurface
1228.06 124.828 -8.81678 27 0 1 12 100000 5 100000 1.66532 211696 100000 ZonesAtSurface
1278.09 124.826 -33.8878 12 0 1 13 100000 5 117276 0.994429 622403 100000 ZonesAtSurface
1328.15 124.816 -8.91069 22 2 1 13 100000 5 100000 0.880064 227198 100000 ZonesAtSurface
1378.17 124.803 -34.018 11 0 1 14 100000 5 41854.9 1.06149 1.15046e+06 100000 ZonesAtSurface
1428.27 124.831 -8.97065 19 2 1 14 100000 5 28447.9 0 431277 100000 ZonesAtSurface
1478.39 124.849 16.0549 7 1 1 14 100000 5 23187.6 0.784585 298909 100000 ZonesAtSurface
1528.42 124.847 -9.04015 2 0 1 15 1e+06 30 96550.1 1.2816 4.24132e+06 1e+06 ZonesAtSurface
1578.42 124.855 -34.1098 1 0 1 16 1e+06 30 177818 1.5575 6.20844e+06 1e+06 ZonesAtSurface
1628.54 124.882 -9.14516 0 0 1 16 100000 5 45725.7 1.26995 628431 100000 ZonesAtSurface
1678.88 124.917 65.7847 8 0 1 15 100000 5 71900.5 0.927042 317570 100000 ZonesAtSurface
1728.89 124.98 40.8337 2 0 1 16 100000 5 102118 0.869291 607021 100000 ZonesAtSurface
1779.14 125.018 65.8443 1 0 1 16 100000 5 151598 0.807513 318980 100000 ZonesAtSurface
1829.44 124.982 90.7466 2 0 1 16 100000 5 15383.9 0.707473 628631 100000 ZonesAtSurface
1879.83 125.006 115.777 10 2 1 16 100000 5 10000 0 766836 100000 ZonesAtSurface
1929.93 125.049 90.8552 9 1 1 17 100000 5 100000 0 340656 100000 ZonesAtSurface
1980.01 125.014 65.9132 7 0 1 18 100000 5 110248 0.645925 444950 100000 ZonesAtSurface
2029.98 124.945 28.4339 2 0 2 18 100000 5 71316.3 0.78074 587288 100000 ZonesAtSurface
2079.88 124.879 -21.5326 15 0 1 17 100000 5 54194.8 0.854861 678922 100000 ZonesAtSurface
2130.19 124.836 -21.4549 33 0 1 15 100000 5 130710 0.733739 328859 100000 ZonesAtSurface
2180.43 124.808 -21.3746 50 7 1 13 100000 5 10000 0 414400 100000 ZonesAtSurface
2230.64 124.88 -21.239 73 6 1 11 100000 5 10000 0.608983 465094 100000 ZonesAtSurface
2280.85 124.833 -21.158 88 6 1 9 100000 5 10000 0.714095 310137 100000 ZonesAtSurface
2331.06 124.835 -21.1309 106 7 1 7 100000 5 10000 0.843846 361223 100000 ZonesAtSurface
2381.23 124.828 -21.078 129 23 1 5 100000 5 10000 0 405963 100000 ZonesAtSurface
2431.11 124.806 -20.9249 126 26 1 3 100000 5 10000 0.979615 290659 100000 ZonesAtSurface
2481.13 124.802 -20.6757 131 5 1 1 100000 5 10000 0.708094 359087 100000 ZonesAtSurface
2529.72 124.857 -50.2291 4 0 1 1 100000 5 185809 0.961986 707454 100000 ZonesAtSurface
2579.41 124.891 -9.75562 177 8 1 1 100000 5 10000 1.74597 196976 100000 ZonesAtSurface
2629.08 124.902 -19.8847 165 3 1 2 100000 5 10000 0.992071 271893 100000 ZonesAtSurface
2678.7 124.91 -30.0675 154 0 1 3 100000 5 175170 0.866727 273909 100000 ZonesAtSurface
2728.05 124.908 -40.3575 139 0 1 4 100000 5 128501 0.771776 541943 100000 ZonesAtSurface
2777.76 124.945 -0.545528 140 6 1 4 100000 5 10000 1.09099 247008 100000 ZonesAtSurface
2827.82 124.93 -10.611 131 2 1 5 100000 5 100000 0.983311 300769 100000 ZonesAtSurface
2877.91 124.907 -20.6352 113 0 1 6 100000 5 149117 1.04269 254099 100000 ZonesAtSurface
2927.91 124.885 -30.6423 106 0 1 7 100000 5 92296 0.900817 393823 100000 ZonesAtSurface
2977.86 124.877 -40.7432 94 0 1 8 100000 5 153257 0.966007 396948 100000 ZonesAtSurface
3027.73 124.885 -0.83032 96 2 1 8 100000 5 82505 1.08837 280461 100000 ZonesAtSurface
3077.91 124.871 -10.8902 78 0 1 9 100000 5 100000 0.921981 294590 100000 ZonesAtSurface
3128.01 124.875 -20.9278 76 0 1 10 100000 5 185895 0.982674 340271 100000 ZonesAtSurface
3178.06 124.884 -31.0162 64 0 1 11 100000 5 165333 1.18482 196703 100000 ZonesAtSurface
3228.11 124.886 -41.1152 52 1 1 12 100000 5 81933.2 0.978881 280602 100000 ZonesAtSurface
3278.15 124.879 -1.1495 47 14 1 12 100000 5 10000 1.2797 187257 100000 ZonesAtSurface
3328.29 124.873 -11.2231 44 2 1 13 100000 5 75626.4 0 211365 100000 ZonesAtSurface
3378.4 124.86 -21.3046 24 0 1 14 100000 5 131252 1.10673 427835 100000 ZonesAtSurface
3428.48 124.849 -31.3686 19 0 1 15 100000 5 119072 1.05311 885027 100000 ZonesAtSurface
3478.55 124.786 -41.4373 10 0 1 16 100000 5 124588 1.05082 1.09955e+06 100000 ZonesAtSurface
3528.63 124.748 -1.43476 9 0 1 16 100000 5 135586 1.03592 703641 100000 ZonesAtSurface
3578.74 124.737 38.5489 10 0 1 16 100000 5 67640.8 1.06397 785944 100000 ZonesAtSurface
3628.83 124.745 28.5496 0 0 1 17 100000 5 32156.6 1.53654 787993 100000 ZonesAtSurface
3679.18 124.83 118.476 7 4 1 16 100000 5 10000 0 321293 100000 ZonesAtSurface
3729.34 124.861 108.37 1 0 1 17 100000 5 161054 0.771729 524587 100000 ZonesAtSurface
3779.59 124.965 108.309 7 1 1 17 100000 5 10373.7 0.816913 331076 100000 ZonesAtSurface
3829.69 124.986 68.3276 4 0 2 17 100000 5 160940 1.07603 335094 100000 ZonesAtSurface
3879.73 124.958 28.3167 0 1 2 17 100000 5 10000 0 496074 100000 ZonesAtSurface
3929.91 124.938 38.2902 4 0 1 16 100000 5 65571.8 0 357415 100000 ZonesAtSurface
3979.91 124.982 -1.67757 8 0 1 16 100000 5 26234.1 0.809826 525567 100000 ZonesAtSurface
4030.12 124.955 8.36972 5 0 1 15 100000 5 100000 1.16071 510853 100000 ZonesAtSurface
4080.09 124.959 -31.5885 6 4 1 15 100000 5 87905.6 0 330789 100000 ZonesAtSurface
4130.37 124.894 -21.5756 19 2 2 14 100000 5 10000 0.742273 393193 100000 ZonesAtSurface
4180.6 124.858 -11.5368 31 11 1 13 100000 5 10000 0.800375 311684 100000 ZonesAtSurface
4230.75 124.855 -1.46125 43 18 2 12 100000 5 10000 0 239595 100000 ZonesAtSurface
4280.7 124.898 -41.455 49 15 1 12 100000 5 10000 1.21726 181871 100000 ZonesAtSurface
4330.79 124.937 -31.422 50 21 1 11 100000 5 10000 0 191951 100000 ZonesAtSurface
4380.98 125.007 -21.4457 64 17 1 10 100000 5 10000 0.514701 424488 100000 ZonesAtSurface
4431.17 124.996 -11.4615 80 33 1 9 100000 5 10000 0.796543 273601 100000 ZonesAtSurface
4481.37 124.921 -1.44959 73 59 2 8 100000 5 10000 0 415667 100000 ZonesAtSurface
4531.37 124.954 -41.4792 82 16 1 8 100000 5 10000 0 274780 100000 ZonesAtSurface
4581.43 124.941 -31.4739 91 43 1 7 100000 5 10000 0.56818 388260 100000 ZonesAtSurface
4631.56 124.919 -21.4492 72 74 1 6 100000 5 10000 0 306047 100000 ZonesAtSurface
4681.69 124.925 -11.4394 85 86 1 5 100000 5 10000 0 360289 100000 ZonesAtSurface
4731.84 124.949 -1.41158 107 95 1 4 100000 5 10000 0 260370 100000 ZonesAtSurface
4781.73 124.968 -41.4433 123 59 1 4 100000 5 10000 0 435238 100000 ZonesAtSurface
4831.67 124.987 -31.3981 129 73 1 3 100000 5 10000 0.436095 498970 100000 ZonesAtSurface
4881.91 124.942 -21.4157 132 84 1 2 100000 5 10000 0.3707 584745 100000 ZonesAtSurface
4932.13 124.868 -11.421 120 95 1 1 100000 5 10000 0 261278 100000 ZonesAtSurface
80.8294 174.807 -29.7739 170 0 1 1 100000 5 23419.2 0.794036 2.11587e+06 100000 ZonesAtSurface
130.004 174.796 -5.5193 174 4 1 1 100000 5 10000 2.07874 380271 100000 ZonesAtSurface
179.318 174.804 -31.1073 155 0 1 2 100000 5 34451.3 0.973298 1.0582e+06 100000 ZonesAtSurface
229.036 174.809 -6.45875 157 6 1 2 100000 5 10000 1.8767 274022 100000 ZonesAtSurface
278.875 174.805 -31.6034 147 1 1 3 100000 5 72093.3 0.966961 965038 100000 ZonesAtSurface
328.811 174.817 -6.85562 139 7 1 3 100000 5 10000 1.47292 408678 100000 ZonesAtSurface
378.872 174.83 -31.7976 127 0 2 4 100000 5 32122.4 1.05549 756204 100000 ZonesAtSurface
428.871 174.827 -6.89425 128 2 1 4 100000 5 100000 2.00224 374336 100000 ZonesAtSurface
478.766 174.801 -31.8463 115 0 1 5 100000 5 58196.3 1.06306 868914 100000 ZonesAtSurface
528.707 174.789 -6.90903 116 7 1 5 100000 5 10000 0.735303 304816 100000 ZonesAtSurface
578.549 174.766 -31.9392 100 0 1 6 100000 5 175445 0.973414 681022 100000 ZonesAtSurface
628.422 174.767 -7.00507 97 7 1 6 100000 5 10000 1.94278 208032 100000 ZonesAtSurface
678.329 174.785 -32.1008 84 0 1 7 100000 5 67274 1.04732 305017 100000 ZonesAtSurface
728.217 174.781 -7.15763 78 7 1 7 100000 5 10000 1.64115 301589 100000 ZonesAtSurface
778.177 174.774 -32.2606 69 0 1 8 100000 5 68081.3 1.06081 348623 100000 ZonesAtSurface
828.1 174.772 -7.32312 71 7 1 8 100000 5 10000 0 107439 100000 ZonesAtSurface
878.071 174.782 -32.4458 55 1 1 9 100000 5 100000 0.812619 430732 100000 ZonesAtSurface
927.996 174.785 -7.50508 58 6 1 9 100000 5 10000 2.25052 178432 100000 ZonesAtSurface
978.028 174.794 -32.6043 46 0 1 10 100000 5 75444.3 1.03473 571924 100000 ZonesAtSurface
1028.01 174.791 -7.63136 44 6 1 10 100000 5 10000 0 270198 100000 ZonesAtSurface
1078.04 174.793 -32.7354 33 3 1 11 100000 5 81156.7 1.71148 256333 100000 ZonesAtSurface
1128.05 174.788 -7.7564 36 3 1 11 100000 5 34172.2 1.24999 452293 100000 ZonesAtSurface
1178.07 174.795 -32.8261 18 0 1 12 100000 5 69628.8 0.87707 273165 100000 ZonesAtSurface
1228.11 174.788 -7.83443 21 2 1 12 100000 5 83085.3 1.61729 137603 100000 ZonesAtSurface
1278.13 174.789 -32.9007 8 0 1 13 100000 5 40010.6 1.11639 653143 100000 ZonesAtSurface
1328.19 174.789 -7.92801 16 1 1 13 100000 5 100000 1.14991 177677 100000 ZonesAtSurface
1378.22 174.768 -33.0281 6 0 1 14 100000 5 30099.5 0.087333 8.09711e+06 100000 ZonesAtSurface
1428.31 174.793 -8.00158 17 0 1 14 100000 5 138128 1.06941 600350 100000 ZonesAtSurface
1478.34 174.843 -32.9988 1 0 1 15 1e+06 30 45050.5 2.00611 6.41526e+06 1e+06 ZonesAtSurface
1528.44 174.853 -8.05771 5 0 1 15 100000 5 21738.5 3.30153 376615 100000 ZonesAtSurface
1578.55 174.873 16.8885 0 0 1 15 100000 5 171261 1.60821 391064 100000 ZonesAtSurface
1628.71 174.899 41.8469 1 0 1 15 100000 5 62553.5 1.02061 263477 100000 ZonesAtSurface
1678.72 174.891 16.7729 1 0 1 16 100000 5 142665 0.916015 537433 100000 ZonesAtSurface
1728.97 174.949 41.8119 4 0 1 16 100000 5 92843.5 0.737536 396129 100000 ZonesAtSurface
1779.29 174.964 66.8363 6 0 1 16 100000 5 148544 0.757181 456308 100000 ZonesAtSurface
1829.67 174.884 91.7738 7 0 2 16 100000 5 46768.9 0.700697 479587 100000 ZonesAtSurface
1879.78 174.853 66.8315 5 0 1 17 100000 5 47514.7 0.801988 756302 100000 ZonesAtSurface
1930.28 174.835 91.8895 4 1 1 17 100000 5 100000 0 614403 100000 ZonesAtSurface
1980.47 174.794 66.9561 7 1 1 18 100000 5 39974.5 0.686222 348787 100000 ZonesAtSurface
2030.5 174.753 29.4724 3 1 2 18 100000 5 100000 0.321622 641104 100000 ZonesAtSurface
2080.36 174.716 -20.4948 20 0 1 17 100000 5 156008 0.841572 560213 100000 ZonesAtSurface
2130.54 174.684 -20.4126 34 4 1 15 100000 5 10000 0 305322 100000 ZonesAtSurface
2180.67 174.687 -20.3758 52 0 1 13 100000 5 90174.9 0.983374 325433 100000 ZonesAtSurface
2230.77 174.77 -20.2478 65 0 1 11 100000 5 139272 1.13208 398911 100000 ZonesAtSurface
2280.88 174.729 -20.2128 82 7 1 9 100000 5 10000 0.9922 224153 100000 ZonesAtSurface
2331.04 174.747 -20.1784 104 5 1 7 100000 5 100000 0 311077 100000 ZonesAtSurface
2381.23 174.731 -20.167 125 13 1 5 100000 5 10000 0 195933 100000 ZonesAtSurface
2431.15 174.743 -20.0023 127 15 1 3 100000 5 10000 1.03562 243358 100000 ZonesAtSurface
2481.25 174.764 -19.7387 132 0 1 1 100000 5 140973 0.872788 501811 100000 ZonesAtSurface
2529.85 174.812 -49.2098 123 0 1 1 100000 5 59288.7 1.03426 607159 100000 ZonesAtSurface
2579.72 174.834 -8.84522 172 12 1 1 100000 5 10000 2.12777 157977 100000 ZonesAtSurface
2629.35 174.824 -19.0347 156 2 1 2 100000 5 100000 1.1336 343905 100000 ZonesAtSurface
2678.99 174.849 -29.2759 150 6 1 3 100000 5 10000 0.861636 386926 100000 ZonesAtSurface
2728.54 174.859 -39.4832 133 0 1 4 100000 5 100127 0.903574 478178 100000 ZonesAtSurface
2778.37 174.85 -49.6648 63 0 1 5 100000 5 105983 1.01157 426741 100000 ZonesAtSurface
2828.26 174.856 -9.72756 122 0 1 5 100000 5 175032 1.96351 152061 100000 ZonesAtSurface
2878.26 174.837 -19.7587 108 2 1 6 100000 5 100000 1.02165 329458 100000 ZonesAtSurface
2928.28 174.821 -29.7939 96 6 1 7 100000 5 10000 0.983312 418250 100000 ZonesAtSurface
2978.22 174.812 -39.8547 80 7 1 8 100000 5 10000 1.05646 363141 100000 ZonesAtSurface
3028.23 174.804 -49.9483 15 0 1 9 100000 5 10000 0.969683 424836 100000 ZonesAtSurface
3078.33 174.795 -9.96686 71 7 1 9 100000 5 10000 0.960497 230779 100000 ZonesAtSurface
3128.34 174.795 -20.0057 62 5 1 10 100000 5 10000 0.60432 367411 100000 ZonesAtSurface
3178.3 174.803 -30.0836 55 0 1 11 100000 5 108936 1.06244 288045 100000 ZonesAtSurface
3228.32 174.807 -40.1648 35 0 1 12 100000 5 63588.7 1.11795 297361 100000 ZonesAtSurface
3278.38 174.793 -0.207808 37 1 1 12 100000 5 100000 2.13546 134234 100000 ZonesAtSurface
3328.43 174.803 -10.2706 37 0 1 13 100000 5 107663 1.18781 351417 100000 ZonesAtSurface
3378.5 174.807 -20.3373 24 0 1 14 100000 5 189408 1.19962 351469 100000 ZonesAtSurface
3428.57 174.789 -30.3898 1 0 1 15 100000 5 12017.4 1.05487 444697 100000 ZonesAtSurface
